,country,city,venue,date,composer,work,listing_url
461,Latvia,Riga,Latvian National Opera,2018-May-26,"Donizetti, Gaetano (1797-1848)",Don Pasquale,https://bachtrack.com/opera-listing/latvian-national-opera/don-pasquale/24-may-2018/19-00
462,Latvia,Riga,Latvian National Opera,2018-June-15,"Donizetti, Gaetano (1797-1848)",Don Pasquale,https://bachtrack.com/opera-listing/latvian-national-opera/don-pasquale/24-may-2018/19-00
463,Germany,Klingenberg am Main,Die Clingenburg,2018-June-15,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
464,Germany,Klingenberg am Main,Die Clingenburg,2018-June-16,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
465,Germany,Klingenberg am Main,Die Clingenburg,2018-June-22,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
466,Germany,Klingenberg am Main,Die Clingenburg,2018-June-23,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
467,Germany,Klingenberg am Main,Die Clingenburg,2018-June-29,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
468,Germany,Klingenberg am Main,Die Clingenburg,2018-June-30,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
469,Germany,Klingenberg am Main,Die Clingenburg,2018-July-06,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
470,Germany,Klingenberg am Main,Die Clingenburg,2018-July-07,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
471,Germany,Klingenberg am Main,Die Clingenburg,2018-July-08,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
472,Germany,Klingenberg am Main,Die Clingenburg,2018-July-13,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
473,Germany,Klingenberg am Main,Die Clingenburg,2018-July-14,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
474,Germany,Klingenberg am Main,Die Clingenburg,2018-July-15,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
475,Germany,Klingenberg am Main,Die Clingenburg,2018-July-19,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
476,Germany,Klingenberg am Main,Die Clingenburg,2018-July-20,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
477,Germany,Klingenberg am Main,Die Clingenburg,2018-July-21,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
478,Germany,Klingenberg am Main,Die Clingenburg,2018-July-28,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
479,Germany,Klingenberg am Main,Die Clingenburg,2018-August-04,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
480,Germany,Klingenberg am Main,Die Clingenburg,2018-August-09,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
481,Germany,Klingenberg am Main,Die Clingenburg,2018-August-12,"Bernstein, Leonard (1918-1990)",West Side Story,https://bachtrack.com/opera-listing/die-clingenburg/west-side-story/15-june-2018/20-00
482,Germany,Berlin,Komische Oper Berlin,2018-May-12,"Handel, George Frideric (1685-1759)",Semele,https://bachtrack.com/opera-listing/komische-oper-berlin/semele/12-may-2018/19-30
483,Germany,Berlin,Komische Oper Berlin,2018-May-18,"Handel, George Frideric (1685-1759)",Semele,https://bachtrack.com/opera-listing/komische-oper-berlin/semele/12-may-2018/19-30
484,Germany,Berlin,Komische Oper Berlin,2018-May-26,"Handel, George Frideric (1685-1759)",Semele,https://bachtrack.com/opera-listing/komische-oper-berlin/semele/12-may-2018/19-30
485,Germany,Berlin,Komische Oper Berlin,2018-June-03,"Handel, George Frideric (1685-1759)",Semele,https://bachtrack.com/opera-listing/komische-oper-berlin/semele/12-may-2018/19-30
486,Germany,Berlin,Komische Oper Berlin,2018-June-15,"Handel, George Frideric (1685-1759)",Semele,https://bachtrack.com/opera-listing/komische-oper-berlin/semele/12-may-2018/19-30
487,United Kingdom,London,Holland Park Theatre,2018-May-29,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
488,United Kingdom,London,Holland Park Theatre,2018-June-01,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
489,United Kingdom,London,Holland Park Theatre,2018-June-05,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
490,United Kingdom,London,Holland Park Theatre,2018-June-07,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
491,United Kingdom,London,Holland Park Theatre,2018-June-09,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
492,United Kingdom,London,Holland Park Theatre,2018-June-15,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
493,United Kingdom,London,Holland Park Theatre,2018-June-17,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
494,United Kingdom,London,Holland Park Theatre,2018-June-21,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
495,United Kingdom,London,Holland Park Theatre,2018-June-23,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/holland-park-theatre/la-traviata/29-may-2018/19-30
496,Germany,Frankfurt am Main,Oper Frankfurt,2018-May-26,"Cilea, Francesco (1866-1950)",Adriana Lecouvreur,https://bachtrack.com/opera-listing/oper-frankfurt/adriana-lecouvreur/26-may-2018/19-30
497,Germany,Frankfurt am Main,Oper Frankfurt,2018-May-31,"Cilea, Francesco (1866-1950)",Adriana Lecouvreur,https://bachtrack.com/opera-listing/oper-frankfurt/adriana-lecouvreur/26-may-2018/19-30
498,Germany,Frankfurt am Main,Oper Frankfurt,2018-June-15,"Cilea, Francesco (1866-1950)",Adriana Lecouvreur,https://bachtrack.com/opera-listing/oper-frankfurt/adriana-lecouvreur/26-may-2018/19-30
499,Germany,Frankfurt am Main,Oper Frankfurt,2018-June-21,"Cilea, Francesco (1866-1950)",Adriana Lecouvreur,https://bachtrack.com/opera-listing/oper-frankfurt/adriana-lecouvreur/26-may-2018/19-30
500,Germany,Frankfurt am Main,Oper Frankfurt,2018-June-24,"Cilea, Francesco (1866-1950)",Adriana Lecouvreur,https://bachtrack.com/opera-listing/oper-frankfurt/adriana-lecouvreur/26-may-2018/19-30
501,United Kingdom,Alresford,The Grange,2018-June-09,"Rossini, Gioachino (1792-1868)",Il barbiere di Siviglia (The Barber of Seville),https://bachtrack.com/opera-listing/the-grange/il-barbiere-di-siviglia-the-barber-of-seville/09-june-2018/17-30
502,United Kingdom,Alresford,The Grange,2018-June-15,"Rossini, Gioachino (1792-1868)",Il barbiere di Siviglia (The Barber of Seville),https://bachtrack.com/opera-listing/the-grange/il-barbiere-di-siviglia-the-barber-of-seville/09-june-2018/17-30
503,United Kingdom,Alresford,The Grange,2018-June-17,"Rossini, Gioachino (1792-1868)",Il barbiere di Siviglia (The Barber of Seville),https://bachtrack.com/opera-listing/the-grange/il-barbiere-di-siviglia-the-barber-of-seville/09-june-2018/17-30
504,United Kingdom,Alresford,The Grange,2018-June-22,"Rossini, Gioachino (1792-1868)",Il barbiere di Siviglia (The Barber of Seville),https://bachtrack.com/opera-listing/the-grange/il-barbiere-di-siviglia-the-barber-of-seville/09-june-2018/17-30
505,United Kingdom,Alresford,The Grange,2018-June-27,"Rossini, Gioachino (1792-1868)",Il barbiere di Siviglia (The Barber of Seville),https://bachtrack.com/opera-listing/the-grange/il-barbiere-di-siviglia-the-barber-of-seville/09-june-2018/17-30
506,United Kingdom,Alresford,The Grange,2018-June-30,"Rossini, Gioachino (1792-1868)",Il barbiere di Siviglia (The Barber of Seville),https://bachtrack.com/opera-listing/the-grange/il-barbiere-di-siviglia-the-barber-of-seville/09-june-2018/17-30
507,United States,San Francisco,War Memorial Opera House,2018-June-15,"Wagner, Richard (1813-1883)",Siegfried,https://bachtrack.com/opera-listing/war-memorial-opera-house/siegfried/15-june-2018/18-30
508,United States,San Francisco,War Memorial Opera House,2018-June-22,"Wagner, Richard (1813-1883)",Siegfried,https://bachtrack.com/opera-listing/war-memorial-opera-house/siegfried/15-june-2018/18-30
509,United States,San Francisco,War Memorial Opera House,2018-June-29,"Wagner, Richard (1813-1883)",Siegfried,https://bachtrack.com/opera-listing/war-memorial-opera-house/siegfried/15-june-2018/18-30
510,Germany,Hamburg,Staatsoper,2018-June-05,"Verdi, Giuseppe (1813-1901)",Otello,https://bachtrack.com/opera-listing/staatsoper-2360/otello/05-june-2018/19-00
511,Germany,Hamburg,Staatsoper,2018-June-09,"Verdi, Giuseppe (1813-1901)",Otello,https://bachtrack.com/opera-listing/staatsoper-2360/otello/05-june-2018/19-00
512,Germany,Hamburg,Staatsoper,2018-June-15,"Verdi, Giuseppe (1813-1901)",Otello,https://bachtrack.com/opera-listing/staatsoper-2360/otello/05-june-2018/19-00
513,Germany,Hamburg,Staatsoper,2018-June-20,"Verdi, Giuseppe (1813-1901)",Otello,https://bachtrack.com/opera-listing/staatsoper-2360/otello/05-june-2018/19-00
514,United Kingdom,West Horsley,The Theatre in the Woods,2018-June-07,"Rodgers, Richard (1902-1979)",Oklahoma!,https://bachtrack.com/opera-listing/the-theatre-in-the-woods/oklahoma/07-june-2018/18-00
515,United Kingdom,West Horsley,The Theatre in the Woods,2018-June-08,"Rodgers, Richard (1902-1979)",Oklahoma!,https://bachtrack.com/opera-listing/the-theatre-in-the-woods/oklahoma/07-june-2018/18-00
516,United Kingdom,West Horsley,The Theatre in the Woods,2018-June-15,"Rodgers, Richard (1902-1979)",Oklahoma!,https://bachtrack.com/opera-listing/the-theatre-in-the-woods/oklahoma/07-june-2018/18-00
517,United Kingdom,West Horsley,The Theatre in the Woods,2018-June-16,"Rodgers, Richard (1902-1979)",Oklahoma!,https://bachtrack.com/opera-listing/the-theatre-in-the-woods/oklahoma/07-june-2018/18-00
