,work,composer,date
494,Lulu,Alban Berg,2010-08-14
495,Lulu,Alban Berg,2010-08-17
496,Norma,Vincenzo Bellini,2010-08-09
497,Norma,Vincenzo Bellini,2010-08-14
498,Orfeo ed Euridice,Christoph Willibald Gluck,2010-07-31
499,Orfeo ed Euridice,Christoph Willibald Gluck,2010-08-03
500,Orfeo ed Euridice,Christoph Willibald Gluck,2010-08-07
501,Orfeo ed Euridice,Christoph Willibald Gluck,2010-08-13
502,Orfeo ed Euridice,Christoph Willibald Gluck,2010-08-19
503,Orfeo ed Euridice,Christoph Willibald Gluck,2010-08-21
504,Orfeo ed Euridice,Christoph Willibald Gluck,2010-08-24
505,Roméo et Juliette,Charles Gounod,2010-08-10
506,Roméo et Juliette,Charles Gounod,2010-08-13
507,Roméo et Juliette,Charles Gounod,2010-08-16
508,Roméo et Juliette,Charles Gounod,2010-08-18
509,Roméo et Juliette,Charles Gounod,2010-08-20
510,Roméo et Juliette,Charles Gounod,2010-08-23
511,Roméo et Juliette,Charles Gounod,2010-08-24
512,Roméo et Juliette,Charles Gounod,2010-08-27
513,Roméo et Juliette,Charles Gounod,2010-08-30
514,Exegese Nono 4 • „… ist die einzig atembare Luft die Menschenliebe“,,2009-08-14
515,Exegese Nono 5 • Incontri • Polifonica-Monodia-Ritmica,,2009-08-11
516,Al gran sole carico d'amore,Luigi Nono,2009-08-02
517,Al gran sole carico d'amore,Luigi Nono,2009-08-06
518,Al gran sole carico d'amore,Luigi Nono,2009-08-09
519,Al gran sole carico d'amore,Luigi Nono,2009-08-14
520,Armida,Joseph Haydn,2009-08-20
521,Armida,Joseph Haydn,2009-08-22
522,Armida,Joseph Haydn,2009-08-25
523,Armida,Joseph Haydn,2009-08-27
524,Armida,Joseph Haydn,2009-08-30
525,Così fan tutte,Wolfgang A. Mozart,2009-07-30
526,Così fan tutte,Wolfgang A. Mozart,2009-08-03
527,Così fan tutte,Wolfgang A. Mozart,2009-08-07
528,Così fan tutte,Wolfgang A. Mozart,2009-08-11
529,Così fan tutte,Wolfgang A. Mozart,2009-08-15
530,Così fan tutte,Wolfgang A. Mozart,2009-08-17
531,Così fan tutte,Wolfgang A. Mozart,2009-08-21
532,Così fan tutte,Wolfgang A. Mozart,2009-08-23
533,Così fan tutte,Wolfgang A. Mozart,2009-08-26
534,Exegese Nono 1 • „… daß ich als Musiker wie als Mensch Zeugnis ablege“,,2009-08-02
535,"Exegese Nono 2 • Intolleranza, Al gran sole carico d’amore, Prometeo",,2009-08-06
536,Exegese Nono 3 • Wer singt uns noch was? – Wohin geht das zeitgenössische Musiktheater?,,2009-08-09
537,Fidelio,Ludwig v. Beethoven,2009-08-12
538,Fidelio,Ludwig v. Beethoven,2009-08-15
539,Le nozze di Figaro,Wolfgang A. Mozart,2009-08-12
540,Le nozze di Figaro,Wolfgang A. Mozart,2009-08-16
541,Le nozze di Figaro,Wolfgang A. Mozart,2009-08-19
542,Le nozze di Figaro,Wolfgang A. Mozart,2009-08-22
543,Le nozze di Figaro,Wolfgang A. Mozart,2009-08-24
544,Le nozze di Figaro,Wolfgang A. Mozart,2009-08-29
545,Moïse et Pharaon,Gioachino Rossini,2009-08-08
546,Moïse et Pharaon,Gioachino Rossini,2009-08-11
547,Moïse et Pharaon,Gioachino Rossini,2009-08-18
548,Moïse et Pharaon,Gioachino Rossini,2009-08-20
549,Moïse et Pharaon,Gioachino Rossini,2009-08-23
550,Moïse et Pharaon,Gioachino Rossini,2009-08-25
551,Theodora,George Frideric Handel,2009-07-25
552,Theodora,George Frideric Handel,2009-07-31
553,Theodora,George Frideric Handel,2009-08-06
554,Theodora,George Frideric Handel,2009-08-09
555,Theodora,George Frideric Handel,2009-08-16
556,Theodora,George Frideric Handel,2009-08-21
557,Theodora,George Frideric Handel,2009-08-28
558,Don Giovanni,Wolfgang A. Mozart,2008-07-27
559,Don Giovanni,Wolfgang A. Mozart,2008-07-31
560,Don Giovanni,Wolfgang A. Mozart,2008-08-03
561,Don Giovanni,Wolfgang A. Mozart,2008-08-08
562,Don Giovanni,Wolfgang A. Mozart,2008-08-11
563,Don Giovanni,Wolfgang A. Mozart,2008-08-16
564,Don Giovanni,Wolfgang A. Mozart,2008-08-19
565,Don Giovanni,Wolfgang A. Mozart,2008-08-25
566,Don Giovanni,Wolfgang A. Mozart,2008-08-29
567,Irmingard,Mnozil Brass / Bernd Jeschek,2008-08-24
568,Irmingard,Mnozil Brass / Bernd Jeschek,2008-08-26
569,Irmingard,Mnozil Brass / Bernd Jeschek,2008-08-27
570,Bluebeard's Castle,Béla Bartók,2008-08-06
571,Bluebeard's Castle,Béla Bartók,2008-08-14
572,Bluebeard's Castle,Béla Bartók,2008-08-18
573,Bluebeard's Castle,Béla Bartók,2008-08-23
574,Luci mie traditrici,Salvatore Sciarrino,2008-08-03
575,Luci mie traditrici,Salvatore Sciarrino,2008-08-05
576,Luci mie traditrici,Salvatore Sciarrino,2008-08-06
577,Luci mie traditrici,Salvatore Sciarrino,2008-08-07
578,Luci mie traditrici,Salvatore Sciarrino,2008-08-08
579,Otello,Giuseppe Verdi,2008-08-01
580,Otello,Giuseppe Verdi,2008-08-05
581,Otello,Giuseppe Verdi,2008-08-10
582,Otello,Giuseppe Verdi,2008-08-17
583,Otello,Giuseppe Verdi,2008-08-21
584,Otello,Giuseppe Verdi,2008-08-24
585,Otello,Giuseppe Verdi,2008-08-27
586,Roméo et Juliette,Charles Gounod,2008-08-02
587,Roméo et Juliette,Charles Gounod,2008-08-06
588,Roméo et Juliette,Charles Gounod,2008-08-09
589,Roméo et Juliette,Charles Gounod,2008-08-12
590,Roméo et Juliette,Charles Gounod,2008-08-15
591,Roméo et Juliette,Charles Gounod,2008-08-18
592,Roméo et Juliette,Charles Gounod,2008-08-19
593,Roméo et Juliette,Charles Gounod,2008-08-22
594,Roméo et Juliette,Charles Gounod,2008-08-25
595,Rusalka,Antonín Dvořák,2008-08-17
596,Rusalka,Antonín Dvořák,2008-08-20
597,Rusalka,Antonín Dvořák,2008-08-23
598,Rusalka,Antonín Dvořák,2008-08-26
599,Rusalka,Antonín Dvořák,2008-08-28
600,The Magic Flute,Wolfgang A. Mozart,2008-08-13
601,The Magic Flute,Wolfgang A. Mozart,2008-08-20
602,The Magic Flute,Wolfgang A. Mozart,2008-08-22
603,The Magic Flute,Wolfgang A. Mozart,2008-08-26
604,The Magic Flute,Wolfgang A. Mozart,2008-08-28
605,The Magic Flute,Wolfgang A. Mozart,2008-08-30
606,Benvenuto Cellini,Hector Berlioz,2007-08-10
607,Benvenuto Cellini,Hector Berlioz,2007-08-15
608,Benvenuto Cellini,Hector Berlioz,2007-08-18
609,Benvenuto Cellini,Hector Berlioz,2007-08-21
610,Benvenuto Cellini,Hector Berlioz,2007-08-26
611,Benvenuto Cellini,Hector Berlioz,2007-08-30
612,Der Freischütz,Carl Maria von Weber,2007-08-03
613,Der Freischütz,Carl Maria von Weber,2007-08-05
614,Der Freischütz,Carl Maria von Weber,2007-08-13
615,Der Freischütz,Carl Maria von Weber,2007-08-16
616,Der Freischütz,Carl Maria von Weber,2007-08-20
617,Der Freischütz,Carl Maria von Weber,2007-08-23
618,Der Freischütz,Carl Maria von Weber,2007-08-27
619,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-07-29
620,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-03
621,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-04
622,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-11
623,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-12
624,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-17
625,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-18
626,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-19
627,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-24
628,"Der Schauspieldirektor /
Bastien und Bastienne",Wolfgang A. Mozart,2007-08-25
629,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-07-29
630,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-08-01
631,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-08-08
632,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-08-11
633,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-08-14
634,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-08-19
635,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-08-25
636,Eugene Onegin,Pyotr Ilyich Tchaikovsky,2007-08-29
637,Le nozze di Figaro,Wolfgang A. Mozart,2007-08-12
638,Le nozze di Figaro,Wolfgang A. Mozart,2007-08-15
639,Le nozze di Figaro,Wolfgang A. Mozart,2007-08-17
640,Le nozze di Figaro,Wolfgang A. Mozart,2007-08-22
641,Le nozze di Figaro,Wolfgang A. Mozart,2007-08-24
642,Le nozze di Figaro,Wolfgang A. Mozart,2007-08-26
643,Le nozze di Figaro,Wolfgang A. Mozart,2007-08-28
644,Requiem for a Metamorphosis,Jan Fabre,2007-08-26
645,Requiem for a Metamorphosis,Jan Fabre,2007-08-27
646,Requiem for a Metamorphosis,Jan Fabre,2007-08-29
647,Armida,Joseph Haydn,2007-07-28
648,Armida,Joseph Haydn,2007-08-02
649,Armida,Joseph Haydn,2007-08-04
650,Armida,Joseph Haydn,2007-08-07
651,Armida,Joseph Haydn,2007-08-11
652,Armida,Joseph Haydn,2007-08-15
653,Armida,Joseph Haydn,2007-08-18
654,Zaide · Adama,"Wolfgang A. Mozart, Chaya Czernowin",2006-08-17
655,Zaide · Adama,"Wolfgang A. Mozart, Chaya Czernowin",2006-08-19
656,Zaide · Adama,"Wolfgang A. Mozart, Chaya Czernowin",2006-08-20
657,Apollo et Hyacinthus & Die Schuldigkeit des ersten Gebots,Wolfgang A. Mozart,2006-08-25
658,Apollo et Hyacinthus & Die Schuldigkeit des ersten Gebots,Wolfgang A. Mozart,2006-08-27
659,Apollo et Hyacinthus & Die Schuldigkeit des ersten Gebots,Wolfgang A. Mozart,2006-08-28
660,Ascanio in Alba,Wolfgang A. Mozart,2006-08-03
661,Ascanio in Alba,Wolfgang A. Mozart,2006-08-05
662,Betulia liberata,Wolfgang A. Mozart,2006-08-18
663,Così fan tutte,Wolfgang A. Mozart,2006-08-03
664,Così fan tutte,Wolfgang A. Mozart,2006-08-09
665,Così fan tutte,Wolfgang A. Mozart,2006-08-12
666,Così fan tutte,Wolfgang A. Mozart,2006-08-16
667,Così fan tutte,Wolfgang A. Mozart,2006-08-23
668,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-07-28
669,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-07-29
670,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-07-30
671,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-08-04
672,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-08-05
673,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-08-06
674,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-08-18
675,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-08-19
676,Der Schauspieldirektor & Bastien und Bastienne,Wolfgang A. Mozart,2006-08-20
677,Die Entführung aus dem Serail,Wolfgang A. Mozart,2006-08-05
678,Die Entführung aus dem Serail,Wolfgang A. Mozart,2006-08-08
679,Die Entführung aus dem Serail,Wolfgang A. Mozart,2006-08-10
680,Die Entführung aus dem Serail,Wolfgang A. Mozart,2006-08-12
681,Die Zauberflöte,Wolfgang A. Mozart,2006-07-29
682,Die Zauberflöte,Wolfgang A. Mozart,2006-08-04
683,Die Zauberflöte,Wolfgang A. Mozart,2006-08-10
684,Die Zauberflöte,Wolfgang A. Mozart,2006-08-13
685,Die Zauberflöte,Wolfgang A. Mozart,2006-08-19
686,Die Zauberflöte,Wolfgang A. Mozart,2006-08-21
687,Die Zauberflöte,Wolfgang A. Mozart,2006-08-26
688,Don Giovanni,Wolfgang A. Mozart,2006-08-11
689,Don Giovanni,Wolfgang A. Mozart,2006-08-15
690,Don Giovanni,Wolfgang A. Mozart,2006-08-18
691,Don Giovanni,Wolfgang A. Mozart,2006-08-20
692,Don Giovanni,Wolfgang A. Mozart,2006-08-24
693,Don Giovanni,Wolfgang A. Mozart,2006-08-27
694,Don Giovanni,Wolfgang A. Mozart,2006-08-30
695,Gogo no eiko,Hans Werner Henze,2006-08-26
696,Idomeneo,Wolfgang Amadeus Mozart / Richard Strauss,2006-08-25
697,Idomeneo,Wolfgang Amadeus Mozart / Richard Strauss,2006-08-27
698,Idomeneo,Wolfgang A. Mozart,2006-08-22
699,Idomeneo,Wolfgang A. Mozart,2006-08-24
700,Idomeneo,Wolfgang A. Mozart,2006-08-27
701,Idomeneo,Wolfgang A. Mozart,2006-08-30
702,Il re pastore,Wolfgang A. Mozart,2006-07-24
703,Il re pastore,Wolfgang A. Mozart,2006-07-27
704,Il re pastore,Wolfgang A. Mozart,2006-07-29
705,Il sogno di Scipione,Wolfgang A. Mozart,2006-08-18
706,Il sogno di Scipione,Wolfgang A. Mozart,2006-08-20
707,"Irrfahrten I
La finta semplice",Joachim Schlömer,2006-08-01
708,"Irrfahrten I
La finta semplice",Joachim Schlömer,2006-08-05
709,"Irrfahrten I
La finta semplice",Joachim Schlömer,2006-08-09
710,"Irrfahrten I
La finta semplice",Joachim Schlömer,2006-08-13
711,"Irrfahrten II
Abendempfindung",Joachim Schlömer,2006-08-02
712,"Irrfahrten II
Abendempfindung",Joachim Schlömer,2006-08-06
713,"Irrfahrten II
Abendempfindung",Joachim Schlömer,2006-08-10
714,"Irrfahrten II
Abendempfindung",Joachim Schlömer,2006-08-14
715,"Irrfahrten III
Rex tremendus",Joachim Schlömer,2006-08-03
716,"Irrfahrten III
Rex tremendus",Joachim Schlömer,2006-08-07
717,"Irrfahrten III
Rex tremendus",Joachim Schlömer,2006-08-11
718,"Irrfahrten III
Rex tremendus",Joachim Schlömer,2006-08-15
719,La clemenza di Tito,Wolfgang A. Mozart,2006-08-16
720,La clemenza di Tito,Wolfgang A. Mozart,2006-08-19
721,La clemenza di Tito,Wolfgang A. Mozart,2006-08-21
722,La clemenza di Tito,Wolfgang A. Mozart,2006-08-23
723,La clemenza di Tito,Wolfgang A. Mozart,2006-08-26
724,La clemenza di Tito,Wolfgang A. Mozart,2006-08-29
725,La finta giardiniera,Wolfgang A. Mozart,2006-08-26
726,La finta giardiniera,Wolfgang A. Mozart,2006-08-29
727,La finta giardiniera,Wolfgang A. Mozart,2006-08-31
728,Le nozze di Figaro,Wolfgang A. Mozart,2006-07-26
729,Le nozze di Figaro,Wolfgang A. Mozart,2006-07-28
730,Le nozze di Figaro,Wolfgang A. Mozart,2006-07-31
731,Le nozze di Figaro,Wolfgang A. Mozart,2006-08-04
732,Le nozze di Figaro,Wolfgang A. Mozart,2006-08-06
733,Le nozze di Figaro,Wolfgang A. Mozart,2006-08-09
734,Le nozze di Figaro,Wolfgang A. Mozart,2006-08-13
735,Lucio Silla,Wolfgang A. Mozart,2006-07-25
736,Lucio Silla,Wolfgang A. Mozart,2006-07-27
737,Lucio Silla,Wolfgang A. Mozart,2006-07-30
738,"Mitridate, re di Ponto",Wolfgang A. Mozart,2006-08-23
739,"Mitridate, re di Ponto",Wolfgang A. Mozart,2006-08-26
740,"Mitridate, re di Ponto",Wolfgang A. Mozart,2006-08-28
741,Alceste,Christoph Willibald Gluck,2005-08-10
742,Alceste,Christoph Willibald Gluck,2005-08-12
743,Così fan tutte,Wolfgang A. Mozart,2005-08-12
744,Così fan tutte,Wolfgang A. Mozart,2005-08-14
745,Così fan tutte,Wolfgang A. Mozart,2005-08-18
746,Così fan tutte,Wolfgang A. Mozart,2005-08-22
747,Così fan tutte,Wolfgang A. Mozart,2005-08-25
748,Die Gezeichneten,Franz Schreker,2005-07-26
749,Die Gezeichneten,Franz Schreker,2005-07-29
750,Die Gezeichneten,Franz Schreker,2005-08-01
751,Die Gezeichneten,Franz Schreker,2005-08-04
752,Die Gezeichneten,Franz Schreker,2005-08-07
753,Die Zauberflöte,Wolfgang A. Mozart,2005-07-30
754,Die Zauberflöte,Wolfgang A. Mozart,2005-08-02
755,Die Zauberflöte,Wolfgang A. Mozart,2005-08-08
756,Die Zauberflöte,Wolfgang A. Mozart,2005-08-11
757,Die Zauberflöte,Wolfgang A. Mozart,2005-08-17
758,Die Zauberflöte,Wolfgang A. Mozart,2005-08-19
759,Die Zauberflöte,Wolfgang A. Mozart,2005-08-21
760,Die Zauberflöte,Wolfgang A. Mozart,2005-08-26
761,Die Zauberflöte,Wolfgang A. Mozart,2005-08-28
762,La Traviata,Giuseppe Verdi,2005-08-07
763,La Traviata,Giuseppe Verdi,2005-08-10
764,La Traviata,Giuseppe Verdi,2005-08-13
765,La Traviata,Giuseppe Verdi,2005-08-16
766,La Traviata,Giuseppe Verdi,2005-08-20
767,La Traviata,Giuseppe Verdi,2005-08-23
768,La Traviata,Giuseppe Verdi,2005-08-27
769,Mazeppa,Pjotr Tschaikowsky,2005-07-28
770,Mazeppa,Pjotr Tschaikowsky,2005-07-30
771,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-07-28
772,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-07-31
773,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-08-05
774,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-08-13
775,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-08-15
776,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-08-18
777,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-08-20
778,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-08-23
779,"Mitridate, re di Ponto",Wolfgang A. Mozart,2005-08-25
780,Così fan tutte,Wolfgang A. Mozart,2004-07-30
781,Così fan tutte,Wolfgang A. Mozart,2004-08-04
782,Così fan tutte,Wolfgang A. Mozart,2004-08-07
783,Così fan tutte,Wolfgang A. Mozart,2004-08-10
784,Così fan tutte,Wolfgang A. Mozart,2004-08-13
785,Così fan tutte,Wolfgang A. Mozart,2004-08-16
786,Così fan tutte,Wolfgang A. Mozart,2004-08-19
787,Così fan tutte,Wolfgang A. Mozart,2004-08-22
788,Così fan tutte,Wolfgang A. Mozart,2004-08-25
789,Così fan tutte,Wolfgang A. Mozart,2004-08-29
790,Der Rosenkavalier,Richard Strauss,2004-08-06
791,Der Rosenkavalier,Richard Strauss,2004-08-09
792,Der Rosenkavalier,Richard Strauss,2004-08-11
793,Der Rosenkavalier,Richard Strauss,2004-08-14
794,Der Rosenkavalier,Richard Strauss,2004-08-17
795,Der Rosenkavalier,Richard Strauss,2004-08-20
796,Der Rosenkavalier,Richard Strauss,2004-08-23
797,Der Rosenkavalier,Richard Strauss,2004-08-26
798,Der Rosenkavalier,Richard Strauss,2004-08-28
799,Die Entführung aus dem Serail,Wolfgang A. Mozart,2004-07-25
800,Die Entführung aus dem Serail,Wolfgang A. Mozart,2004-07-27
801,Die Entführung aus dem Serail,Wolfgang A. Mozart,2004-07-29
802,Die Entführung aus dem Serail,Wolfgang A. Mozart,2004-07-31
803,Die Entführung aus dem Serail,Wolfgang A. Mozart,2004-08-02
804,Die tote Stadt,Erich Wolfgang Korngold,2004-08-15
805,Die tote Stadt,Erich Wolfgang Korngold,2004-08-18
806,Die tote Stadt,Erich Wolfgang Korngold,2004-08-21
807,Die tote Stadt,Erich Wolfgang Korngold,2004-08-24
808,Die tote Stadt,Erich Wolfgang Korngold,2004-08-27
809,Die tote Stadt,Erich Wolfgang Korngold,2004-08-30
810,I Capuleti e i Montecchi,Vincenzo Bellini,2004-08-18
811,I Capuleti e i Montecchi,Vincenzo Bellini,2004-08-21
812,King Arthur,Henry Purcell,2004-07-24
813,King Arthur,Henry Purcell,2004-07-26
814,King Arthur,Henry Purcell,2004-07-28
815,King Arthur,Henry Purcell,2004-08-01
816,King Arthur,Henry Purcell,2004-08-03
817,King Arthur,Henry Purcell,2004-08-05
818,King Arthur,Henry Purcell,2004-08-07
819,King Arthur,Henry Purcell,2004-08-08
820,King Arthur,Henry Purcell,2004-08-22
821,King Arthur,Henry Purcell,2004-08-23
822,King Arthur,Henry Purcell,2004-08-25
823,War and peace,Sergey Prokofiev,2004-08-09
824,War and peace,Sergey Prokofiev,2004-08-11
825,Die ägyptische Helena,Richard Strauss,2003-07-29
826,Die ägyptische Helena,Richard Strauss,2003-07-31
827,Die ägyptische Helena,Richard Strauss,2003-08-02
828,Die Bakchantinnen,Egon Wellesz,2003-08-24
829,Die Entführung aus dem Serail,,2003-07-27
830,Die Entführung aus dem Serail,,2003-07-30
831,Die Entführung aus dem Serail,,2003-08-03
832,Die Entführung aus dem Serail,,2003-08-05
833,Die Entführung aus dem Serail,,2003-08-10
834,Die Entführung aus dem Serail,,2003-08-14
835,Die Entführung aus dem Serail,,2003-08-21
836,Die Entführung aus dem Serail,,2003-08-23
837,Die Entführung aus dem Serail,,2003-08-25
838,Die Entführung aus dem Serail,,2003-08-27
839,Die Entführung aus dem Serail,,2003-08-29
840,Don Carlo,Giuseppe Verdi,2003-08-02
841,Don Carlo,Giuseppe Verdi,2003-08-13
842,Don Carlo,Giuseppe Verdi,2003-08-17
843,Don Carlo,Giuseppe Verdi,2003-08-22
844,Don Carlo,Giuseppe Verdi,2003-08-25
845,Don Carlo,Giuseppe Verdi,2003-08-27
846,Don Giovanni,Wolfgang A. Mozart,2003-08-14
847,Don Giovanni,Wolfgang A. Mozart,2003-08-16
848,Don Giovanni,Wolfgang A. Mozart,2003-08-18
849,Don Giovanni,Wolfgang A. Mozart,2003-08-21
850,Don Giovanni,Wolfgang A. Mozart,2003-08-23
851,La clemenza di Tito,Wolfgang A. Mozart,2003-08-06
852,La clemenza di Tito,Wolfgang A. Mozart,2003-08-09
853,La clemenza di Tito,Wolfgang A. Mozart,2003-08-15
854,La clemenza di Tito,Wolfgang A. Mozart,2003-08-19
855,La clemenza di Tito,Wolfgang A. Mozart,2003-08-24
856,La clemenza di Tito,Wolfgang A. Mozart,2003-08-26
857,La clemenza di Tito,Wolfgang A. Mozart,2003-08-28
858,Les contes d'Hoffmann,Jacques Offenbach,2003-07-30
859,Les contes d'Hoffmann,Jacques Offenbach,2003-08-03
860,Les contes d'Hoffmann,Jacques Offenbach,2003-08-09
861,Les contes d'Hoffmann,Jacques Offenbach,2003-08-15
862,Les contes d'Hoffmann,Jacques Offenbach,2003-08-19
863,Les contes d'Hoffmann,Jacques Offenbach,2003-08-24
864,Les contes d'Hoffmann,Jacques Offenbach,2003-08-30
865,L'Upupa und der Triumph der Sohnesliebe,Hans Werner Henze,2003-08-12
866,L'Upupa und der Triumph der Sohnesliebe,Hans Werner Henze,2003-08-16
867,L'Upupa und der Triumph der Sohnesliebe,Hans Werner Henze,2003-08-20
868,L'Upupa und der Triumph der Sohnesliebe,Hans Werner Henze,2003-08-26
869,Samson et Dalila,Camille Saint-Saëns,2003-08-11
870,Das Mädchen mit den Schwefelhölzern,Helmut Lachenmann,2002-08-30
871,Der König Kandaules,Alexander Zemlinsky,2002-07-28
872,Der König Kandaules,Alexander Zemlinsky,2002-07-31
873,Der König Kandaules,Alexander Zemlinsky,2002-08-03
874,Der König Kandaules,Alexander Zemlinsky,2002-08-06
875,Der König Kandaules,Alexander Zemlinsky,2002-08-08
876,Die Liebe der Danae,Richard Strauss,2002-08-19
877,Die Liebe der Danae,Richard Strauss,2002-08-22
878,Die Liebe der Danae,Richard Strauss,2002-08-25
879,Die Liebe der Danae,Richard Strauss,2002-08-28
880,Die Liebe der Danae,Richard Strauss,2002-08-31
881,Die Zauberflöte,Wolfgang A. Mozart,2002-07-29
882,Die Zauberflöte,Wolfgang A. Mozart,2002-08-01
883,Die Zauberflöte,Wolfgang A. Mozart,2002-08-03
884,Die Zauberflöte,Wolfgang A. Mozart,2002-08-05
885,Die Zauberflöte,Wolfgang A. Mozart,2002-08-09
886,Die Zauberflöte,Wolfgang A. Mozart,2002-08-11
887,Die Zauberflöte,Wolfgang A. Mozart,2002-08-13
888,Die Zauberflöte,Wolfgang A. Mozart,2002-08-17
889,Die Zauberflöte,Wolfgang A. Mozart,2002-08-21
890,Die Zauberflöte,Wolfgang A. Mozart,2002-08-25
891,Die Zauberflöte,Wolfgang A. Mozart,2002-08-27
892,Don Giovanni,Wolfgang A. Mozart,2002-07-27
893,Don Giovanni,Wolfgang A. Mozart,2002-08-01
894,Don Giovanni,Wolfgang A. Mozart,2002-08-04
895,Don Giovanni,Wolfgang A. Mozart,2002-08-09
896,Don Giovanni,Wolfgang A. Mozart,2002-08-11
897,Don Giovanni,Wolfgang A. Mozart,2002-08-16
898,Don Giovanni,Wolfgang A. Mozart,2002-08-19
899,Don Giovanni,Wolfgang A. Mozart,2002-08-21
900,La donna del lago,Gioachino Rossini,2002-08-27
901,La donna del lago,Gioachino Rossini,2002-08-29
902,Roméo et Juliette,Charles Gounod,2002-08-20
903,Roméo et Juliette,Charles Gounod,2002-08-24
904,Turandot,Giacomo Puccini,2002-08-07
905,Turandot,Giacomo Puccini,2002-08-10
906,Turandot,Giacomo Puccini,2002-08-15
907,Turandot,Giacomo Puccini,2002-08-18
908,Turandot,Giacomo Puccini,2002-08-22
909,Turandot,Giacomo Puccini,2002-08-26
910,Turandot,Giacomo Puccini,2002-08-30
911,Wagner-Gala,,2002-08-13
912,Ariadne auf Naxos,Richard Strauss,2001-08-18
913,Ariadne auf Naxos,Richard Strauss,2001-08-21
914,Ariadne auf Naxos,Richard Strauss,2001-08-24
915,Ariadne auf Naxos,Richard Strauss,2001-08-27
916,Ariadne auf Naxos,Richard Strauss,2001-08-31
917,Così fan tutte,Wolfgang A. Mozart,2001-08-03
918,Così fan tutte,Wolfgang A. Mozart,2001-08-07
919,Così fan tutte,Wolfgang A. Mozart,2001-08-10
920,Così fan tutte,Wolfgang A. Mozart,2001-08-14
921,Così fan tutte,Wolfgang A. Mozart,2001-08-21
922,Così fan tutte,Wolfgang A. Mozart,2001-08-24
923,Così fan tutte,Wolfgang A. Mozart,2001-08-27
924,Die Fledermaus,Johann Strauss,2001-08-17
925,Die Fledermaus,Johann Strauss,2001-08-19
926,Die Fledermaus,Johann Strauss,2001-08-20
927,Die Fledermaus,Johann Strauss,2001-08-22
928,Die Fledermaus,Johann Strauss,2001-08-23
929,Die Fledermaus,Johann Strauss,2001-08-25
930,Die Fledermaus,Johann Strauss,2001-08-26
931,Die Fledermaus,Johann Strauss,2001-08-28
932,Die Fledermaus,Johann Strauss,2001-08-29
933,Die Fledermaus,Johann Strauss,2001-08-31
934,Don Carlo,Giuseppe Verdi,2001-08-09
935,Don Carlo,Giuseppe Verdi,2001-08-15
936,Don Carlo,Giuseppe Verdi,2001-08-19
937,Don Carlo,Giuseppe Verdi,2001-08-23
938,Don Carlo,Giuseppe Verdi,2001-08-26
939,Bluebeard´s Castle,Béla Bartók,2001-08-05
940,Falstaff,Giuseppe Verdi,2001-07-27
941,Falstaff,Giuseppe Verdi,2001-07-30
942,Falstaff,Giuseppe Verdi,2001-08-05
943,Falstaff,Giuseppe Verdi,2001-08-08
944,Falstaff,Giuseppe Verdi,2001-08-13
945,Falstaff,Giuseppe Verdi,2001-08-17
946,Jenufa,Leoš Janáček,2001-07-23
947,Jenufa,Leoš Janáček,2001-07-26
948,Jenufa,Leoš Janáček,2001-07-29
949,Jenufa,Leoš Janáček,2001-08-01
