,work,composer,date
8282,Le Postillon de Lonjumeau,Adolphe Adam,1888-11-04
8283,Le Postillon de Lonjumeau,Adolphe Adam,1888-11-26
8284,Le Postillon de Lonjumeau,Adolphe Adam,1888-12-25
8285,Le Postillon de Lonjumeau,Adolphe Adam,1889-04-14
8286,Le Postillon de Lonjumeau,Adolphe Adam,1891-02-08
8287,Le Postillon de Lonjumeau,Adolphe Adam,1891-02-15
8288,Le Postillon de Lonjumeau,Adolphe Adam,1891-02-24
8289,Le Postillon de Lonjumeau,Adolphe Adam,1891-03-09
8290,Le Pré aux clercs,Ferdinand Herold,1853-03-18
8291,Le Pré aux clercs,Ferdinand Herold,1857-01-04
8292,Le Pré aux clercs,Ferdinand Herold,1857-04-29
8293,Le Pré aux clercs,Ferdinand Herold,1858-04-09
8294,Le Pré aux clercs,Ferdinand Herold,1861-03-06
8295,Le Pré aux clercs,Ferdinand Herold,1862-04-06
8296,Le Pré aux clercs,Ferdinand Herold,1862-07-18
8297,Le Pré aux clercs,Ferdinand Herold,1865-05-07
8298,Le Pré aux clercs,Ferdinand Herold,1866-05-10
8299,Le Pré aux clercs,Ferdinand Herold,1868-07-02
8300,Le Pré aux clercs,Ferdinand Herold,1868-08-03
8301,Le Pré aux clercs,Ferdinand Herold,1868-08-16
8302,Le Pré aux clercs,Ferdinand Herold,1868-09-13
8303,Le Pré aux clercs,Ferdinand Herold,1868-10-04
8304,Le Pré aux clercs,Ferdinand Herold,1869-07-04
8305,Le Pré aux clercs,Ferdinand Herold,1869-07-23
8306,Le Pré aux clercs,Ferdinand Herold,1869-08-18
8307,Le Pré aux clercs,Ferdinand Herold,1871-02-12
8308,Le Pré aux clercs,Ferdinand Herold,1884-04-09
8309,Le Pré aux clercs,Ferdinand Herold,1884-04-15
8310,Le Pré aux clercs,Ferdinand Herold,1884-04-21
8311,Le Pré aux clercs,Ferdinand Herold,1884-04-29
8312,Le Pré aux clercs,Ferdinand Herold,1884-12-10
8313,Le Pré aux clercs,Ferdinand Herold,1885-04-23
8314,Le Pré aux clercs,Ferdinand Herold,1885-04-26
8315,Le Pré aux clercs,Ferdinand Herold,1885-12-08
8316,Le Pré aux clercs,Ferdinand Herold,1886-01-04
8317,Le Pré aux clercs,Ferdinand Herold,1886-01-17
8318,Le Pré aux clercs,Ferdinand Herold,1888-02-08
8319,Le Pré aux clercs,Ferdinand Herold,1888-02-12
8320,Le Pré aux clercs,Ferdinand Herold,1888-11-29
8321,Le Pré aux clercs,Ferdinand Herold,1888-12-05
8322,Le Pré aux clercs,Ferdinand Herold,1888-12-09
8323,Le Pré aux clercs,Ferdinand Herold,1889-01-10
8324,Le Pré aux clercs,Ferdinand Herold,1889-02-24
8325,Le Pré aux clercs,Ferdinand Herold,1898-11-28
8326,Le Pré aux clercs,Ferdinand Herold,1898-12-04
8327,Le Pré aux clercs,Ferdinand Herold,1898-12-11
8328,Le Pré aux clercs,Ferdinand Herold,1898-12-22
8329,Le Pré aux clercs,Ferdinand Herold,2015-03-23
8330,Le Pré aux clercs,Ferdinand Herold,2015-10-23
8331,Le Pré aux clercs,Ferdinand Herold,2016-01-17
8332,Le Pré aux clercs,Ferdinand Herold,2016-08-07
8333,"Le Prince troubadour, ou le Grand trompeur de dames",Étienne-Nicolas Méhul,1819-09-06
8334,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1815-06-05
8335,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1815-06-15
8336,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1815-10-09
8337,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1816-05-22
8338,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1816-07-04
8339,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1816-08-22
8340,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1816-08-29
8341,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1816-11-25
8342,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1817-01-03
8343,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1817-02-25
8344,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1817-07-14
8345,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1818-02-10
8346,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1818-05-25
8347,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1818-09-29
8348,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1818-12-20
8349,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1819-03-30
8350,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1819-09-06
8351,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1819-11-20
8352,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-05-29
8353,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-06-23
8354,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-07-14
8355,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-08-03
8356,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-09-28
8357,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-10-03
8358,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-10-23
8359,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1820-12-08
8360,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1821-01-06
8361,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1821-02-24
8362,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1821-04-14
8363,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1821-07-04
8364,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1821-08-29
8365,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1821-10-11
8366,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1821-11-09
8367,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1822-01-26
8368,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1822-04-01
8369,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1822-05-13
8370,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1822-06-15
8371,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1822-09-06
8372,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1822-11-06
8373,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1822-11-12
8374,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1823-01-02
8375,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1823-01-14
8376,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1823-03-01
8377,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1823-06-19
8378,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1823-07-15
8379,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1823-12-11
8380,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1824-06-29
8381,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1824-11-30
8382,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-03-05
8383,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-05-10
8384,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-06-09
8385,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-07-14
8386,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-08-15
8387,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-09-10
8388,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-10-27
8389,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-12-17
8390,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1825-12-20
8391,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1826-02-09
8392,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1826-02-25
8393,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1826-08-12
8394,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1826-08-14
8395,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1826-11-18
8396,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1826-11-26
8397,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1826-12-15
8398,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1827-03-13
8399,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1827-06-04
8400,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1827-11-04
8401,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1827-12-29
8402,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1828-03-04
8403,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1829-06-17
8404,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1829-12-17
8405,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1830-01-05
8406,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1830-01-30
8407,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1830-03-13
8408,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1830-11-18
8409,"Le Prisonnier, ou la Ressemblance",Dominique Della-Maria,1832-06-07
8410,Psyché,Ambroise Thomas,1884-05-31
8411,Les Puritains,Vincenzo Bellini,1862-01-22
8412,Les Puritains,Vincenzo Bellini,1864-05-01
8413,I Puritani,Vincenzo Bellini,1883-01-07
8414,I Puritani,Vincenzo Bellini,2013-07-06
8415,The Rake’s Progress,Igor Stravinsky,2011-09-29
8416,The Rake’s Progress,Igor Stravinsky,2011-09-30
8417,The Rake’s Progress,Igor Stravinsky,2011-10-02
8418,The Rake’s Progress,Igor Stravinsky,2011-10-04
8419,The Rake’s Progress,Igor Stravinsky,2011-10-06
8420,The Rake’s Progress,Igor Stravinsky,2011-10-08
8421,The Rake’s Progress,Igor Stravinsky,2011-10-11
8422,The Rake’s Progress,Igor Stravinsky,2011-10-13
8423,The Rake’s Progress,Igor Stravinsky,2011-10-16
8424,The Rake’s Progress,Igor Stravinsky,2011-10-19
8425,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1814-11-02
8426,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1814-11-13
8427,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1816-06-30
8428,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1816-10-23
8429,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1816-12-15
8430,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1818-05-24
8431,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1818-07-29
8432,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1818-10-23
8433,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1818-12-27
8434,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1819-05-16
8435,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1821-10-17
8436,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1821-11-04
8437,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1821-12-11
8438,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1822-01-20
8439,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1822-03-31
8440,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1822-08-28
8441,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1825-11-13
8442,Raoul Barbe-Bleue,André-Ernest-Modeste Grétry,1826-03-15
8443,"Raoul, sire de Créqui",Nicolas-Marie Dalayrac,1816-12-24
8444,"Raoul, sire de Créqui",Nicolas-Marie Dalayrac,1817-03-08
8445,"Raoul, sire de Créqui",Nicolas-Marie Dalayrac,1822-11-26
8446,"Raoul, sire de Créqui",Nicolas-Marie Dalayrac,1823-05-10
8447,"Raoul, sire de Créqui",Nicolas-Marie Dalayrac,1825-10-10
8448,"Raoul, sire de Créqui",Nicolas-Marie Dalayrac,1825-12-12
8449,"Raoul, sire de Créqui",Nicolas-Marie Dalayrac,1826-12-02
8450,"Raymond, ou le Secret de la reine",Ambroise Thomas,1892-02-13
8451,"Raymond, ou le Secret de la reine",Ambroise Thomas,1896-02-28
8452,"Raymond, ou le Secret de la reine",Ambroise Thomas,2013-05-19
8453,"Raymond, ou le Secret de la reine",Ambroise Thomas,2013-07-14
8454,Raymonda,Aleksandr Konstantinovič Glazunov,2011-01-29
8455,Les Rendez-vous bourgeois,Nicolas Isouard,1815-01-23
8456,Les Rendez-vous bourgeois,Nicolas Isouard,1815-01-26
8457,Les Rendez-vous bourgeois,Nicolas Isouard,1815-02-09
8458,Les Rendez-vous bourgeois,Nicolas Isouard,1815-02-12
8459,Les Rendez-vous bourgeois,Nicolas Isouard,1815-02-21
8460,Les Rendez-vous bourgeois,Nicolas Isouard,1815-03-08
8461,Les Rendez-vous bourgeois,Nicolas Isouard,1815-06-05
8462,Les Rendez-vous bourgeois,Nicolas Isouard,1815-08-27
8463,Les Rendez-vous bourgeois,Nicolas Isouard,1815-09-07
8464,Les Rendez-vous bourgeois,Nicolas Isouard,1815-10-09
8465,Les Rendez-vous bourgeois,Nicolas Isouard,1815-11-18
8466,Les Rendez-vous bourgeois,Nicolas Isouard,1816-03-08
8467,Les Rendez-vous bourgeois,Nicolas Isouard,1816-08-19
8468,Les Rendez-vous bourgeois,Nicolas Isouard,1816-09-06
8469,Les Rendez-vous bourgeois,Nicolas Isouard,1817-01-28
8470,Les Rendez-vous bourgeois,Nicolas Isouard,1817-02-16
8471,Les Rendez-vous bourgeois,Nicolas Isouard,1817-05-25
8472,Les Rendez-vous bourgeois,Nicolas Isouard,1817-06-04
8473,Les Rendez-vous bourgeois,Nicolas Isouard,1817-07-31
8474,Les Rendez-vous bourgeois,Nicolas Isouard,1817-09-01
8475,Les Rendez-vous bourgeois,Nicolas Isouard,1817-10-10
8476,Les Rendez-vous bourgeois,Nicolas Isouard,1817-10-22
8477,Les Rendez-vous bourgeois,Nicolas Isouard,1817-12-06
8478,Les Rendez-vous bourgeois,Nicolas Isouard,1817-12-28
8479,Les Rendez-vous bourgeois,Nicolas Isouard,1818-01-29
8480,Les Rendez-vous bourgeois,Nicolas Isouard,1818-02-26
8481,Les Rendez-vous bourgeois,Nicolas Isouard,1818-04-18
8482,Les Rendez-vous bourgeois,Nicolas Isouard,1819-02-23
8483,Les Rendez-vous bourgeois,Nicolas Isouard,1819-02-28
8484,Les Rendez-vous bourgeois,Nicolas Isouard,1819-04-05
8485,Les Rendez-vous bourgeois,Nicolas Isouard,1819-06-14
8486,Les Rendez-vous bourgeois,Nicolas Isouard,1819-07-04
8487,Les Rendez-vous bourgeois,Nicolas Isouard,1819-07-25
8488,Les Rendez-vous bourgeois,Nicolas Isouard,1819-10-10
8489,Les Rendez-vous bourgeois,Nicolas Isouard,1819-10-21
8490,Les Rendez-vous bourgeois,Nicolas Isouard,1819-10-31
8491,Les Rendez-vous bourgeois,Nicolas Isouard,1820-01-17
8492,Les Rendez-vous bourgeois,Nicolas Isouard,1820-03-19
8493,Les Rendez-vous bourgeois,Nicolas Isouard,1820-07-05
8494,Les Rendez-vous bourgeois,Nicolas Isouard,1820-07-14
8495,Les Rendez-vous bourgeois,Nicolas Isouard,1820-08-18
8496,Les Rendez-vous bourgeois,Nicolas Isouard,1820-10-02
8497,Les Rendez-vous bourgeois,Nicolas Isouard,1820-10-22
8498,Les Rendez-vous bourgeois,Nicolas Isouard,1820-11-09
8499,Les Rendez-vous bourgeois,Nicolas Isouard,1821-03-01
8500,Les Rendez-vous bourgeois,Nicolas Isouard,1821-03-06
8501,Les Rendez-vous bourgeois,Nicolas Isouard,1821-08-29
8502,Les Rendez-vous bourgeois,Nicolas Isouard,1821-09-25
8503,Les Rendez-vous bourgeois,Nicolas Isouard,1821-10-27
8504,Les Rendez-vous bourgeois,Nicolas Isouard,1821-12-05
8505,Les Rendez-vous bourgeois,Nicolas Isouard,1822-02-17
8506,Les Rendez-vous bourgeois,Nicolas Isouard,1824-10-05
8507,Les Rendez-vous bourgeois,Nicolas Isouard,1825-01-06
8508,Les Rendez-vous bourgeois,Nicolas Isouard,1825-03-29
8509,Les Rendez-vous bourgeois,Nicolas Isouard,1825-04-09
8510,Les Rendez-vous bourgeois,Nicolas Isouard,1825-08-07
8511,Les Rendez-vous bourgeois,Nicolas Isouard,1825-12-04
8512,Les Rendez-vous bourgeois,Nicolas Isouard,1825-12-24
8513,Les Rendez-vous bourgeois,Nicolas Isouard,1826-01-02
8514,Les Rendez-vous bourgeois,Nicolas Isouard,1826-02-02
8515,Les Rendez-vous bourgeois,Nicolas Isouard,1826-02-05
8516,Les Rendez-vous bourgeois,Nicolas Isouard,1826-02-07
8517,Les Rendez-vous bourgeois,Nicolas Isouard,1826-03-02
8518,Les Rendez-vous bourgeois,Nicolas Isouard,1826-03-14
8519,Les Rendez-vous bourgeois,Nicolas Isouard,1826-03-19
8520,Les Rendez-vous bourgeois,Nicolas Isouard,1826-06-01
8521,Les Rendez-vous bourgeois,Nicolas Isouard,1826-06-20
8522,Les Rendez-vous bourgeois,Nicolas Isouard,1826-08-25
8523,Les Rendez-vous bourgeois,Nicolas Isouard,1826-09-21
8524,Les Rendez-vous bourgeois,Nicolas Isouard,1826-12-23
8525,Les Rendez-vous bourgeois,Nicolas Isouard,1827-01-06
8526,Les Rendez-vous bourgeois,Nicolas Isouard,1827-03-14
8527,Les Rendez-vous bourgeois,Nicolas Isouard,1827-10-11
8528,Les Rendez-vous bourgeois,Nicolas Isouard,1827-10-29
8529,Les Rendez-vous bourgeois,Nicolas Isouard,1827-11-03
8530,Les Rendez-vous bourgeois,Nicolas Isouard,1827-11-21
8531,Les Rendez-vous bourgeois,Nicolas Isouard,1827-12-20
8532,Les Rendez-vous bourgeois,Nicolas Isouard,1828-02-19
8533,Les Rendez-vous bourgeois,Nicolas Isouard,1828-12-21
8534,Les Rendez-vous bourgeois,Nicolas Isouard,1828-12-31
8535,Les Rendez-vous bourgeois,Nicolas Isouard,1829-03-26
8536,Les Rendez-vous bourgeois,Nicolas Isouard,1829-06-15
8537,Les Rendez-vous bourgeois,Nicolas Isouard,1829-09-08
8538,Les Rendez-vous bourgeois,Nicolas Isouard,1829-12-03
8539,Les Rendez-vous bourgeois,Nicolas Isouard,1830-01-18
8540,Les Rendez-vous bourgeois,Nicolas Isouard,1830-06-10
8541,Les Rendez-vous bourgeois,Nicolas Isouard,1830-06-26
8542,Les Rendez-vous bourgeois,Nicolas Isouard,1832-06-12
8543,Les Rendez-vous bourgeois,Nicolas Isouard,1837-04-02
8544,Les Rendez-vous bourgeois,Nicolas Isouard,1865-11-25
8545,Les Rendez-vous bourgeois,Nicolas Isouard,1866-04-09
8546,Les Rendez-vous bourgeois,Nicolas Isouard,1884-02-26
8547,Les Rendez-vous bourgeois,Nicolas Isouard,1884-03-03
8548,Les Rendez-vous bourgeois,Nicolas Isouard,1884-03-13
8549,Les Rendez-vous bourgeois,Nicolas Isouard,1884-03-16
8550,Les Rendez-vous bourgeois,Nicolas Isouard,1884-03-18
8551,Les Rendez-vous bourgeois,Nicolas Isouard,1884-03-28
8552,Les Rendez-vous bourgeois,Nicolas Isouard,1884-04-29
8553,Les Rendez-vous bourgeois,Nicolas Isouard,1887-12-08
8554,Les Rendez-vous bourgeois,Nicolas Isouard,1887-12-11
8555,Les Rendez-vous bourgeois,Nicolas Isouard,1887-12-16
8556,Les Rendez-vous bourgeois,Nicolas Isouard,1887-12-18
8557,Les Rendez-vous bourgeois,Nicolas Isouard,1887-12-30
8558,Les Rendez-vous bourgeois,Nicolas Isouard,1888-01-18
8559,Les Rendez-vous bourgeois,Nicolas Isouard,1888-01-22
8560,Les Rendez-vous bourgeois,Nicolas Isouard,1888-02-26
8561,Les Rendez-vous bourgeois,Nicolas Isouard,1888-03-08
8562,Les Rendez-vous bourgeois,Nicolas Isouard,1888-04-22
8563,Les Rendez-vous bourgeois,Nicolas Isouard,1889-12-15
8564,Les Rendez-vous bourgeois,Nicolas Isouard,1889-12-18
8565,Les Rendez-vous bourgeois,Nicolas Isouard,1889-12-25
8566,Les Rendez-vous bourgeois,Nicolas Isouard,1890-01-12
8567,Les Rendez-vous bourgeois,Nicolas Isouard,1890-01-31
8568,Les Rendez-vous bourgeois,Nicolas Isouard,1890-03-04
8569,Les Rendez-vous bourgeois,Nicolas Isouard,1890-03-08
8570,Les Rendez-vous bourgeois,Nicolas Isouard,1890-04-15
8571,Les Rendez-vous bourgeois,Nicolas Isouard,1890-04-23
8572,Les Rendez-vous bourgeois,Nicolas Isouard,1890-05-04
8573,Les Rendez-vous bourgeois,Nicolas Isouard,1898-02-13
8574,Les Rendez-vous bourgeois,Nicolas Isouard,1898-02-18
8575,Requiem,Wolfgang Amadeus Mozart,1862-04-18
8576,Requiem,Wolfgang Amadeus Mozart,1863-04-03
8577,Requiem,Wolfgang Amadeus Mozart,1872-03-29
8578,Requiem,Wolfgang Amadeus Mozart,1875-03-26
8579,Requiem,Wolfgang Amadeus Mozart,1879-04-11
8580,Requiem,Wolfgang Amadeus Mozart,1882-04-07
8581,Requiem,Wolfgang Amadeus Mozart,1884-01-27
8582,Requiem,Wolfgang Amadeus Mozart,1884-02-03
8583,Requiem,Wolfgang Amadeus Mozart,1884-04-11
8584,Requiem,Wolfgang Amadeus Mozart,1940-11-01
8585,Requiem,Wolfgang Amadeus Mozart,1941-12-05
8586,Requiem,Wolfgang Amadeus Mozart,1942-12-16
8587,Requiem,Wolfgang Amadeus Mozart,1952-06-21
8588,Requiem,Wolfgang Amadeus Mozart,1952-06-22
8589,Requiem,Wolfgang Amadeus Mozart,2010-10-09
8590,Requiem,Wolfgang Amadeus Mozart,2010-10-10
8591,Requiem,Wolfgang Amadeus Mozart,2010-10-12
8592,Requiem,Wolfgang Amadeus Mozart,2010-10-13
8593,Requiem,Wolfgang Amadeus Mozart,2010-10-15
8594,Requiem,Wolfgang Amadeus Mozart,2010-10-24
8595,Requiem,Wolfgang Amadeus Mozart,2011-01-20
8596,Requiem,Wolfgang Amadeus Mozart,2011-01-21
8597,Requiem,Wolfgang Amadeus Mozart,2011-01-22
8598,Requiem,Wolfgang Amadeus Mozart,2011-01-23
8599,Requiem,Wolfgang Amadeus Mozart,2011-09-17
8600,Requiem,Wolfgang Amadeus Mozart,2011-09-18
8601,Requiem,Wolfgang Amadeus Mozart,2012-04-06
8602,Requiem,Wolfgang Amadeus Mozart,2012-04-07
8603,Requiem,Wolfgang Amadeus Mozart,2012-04-10
8604,Requiem,Wolfgang Amadeus Mozart,2012-04-11
8605,Requiem,Wolfgang Amadeus Mozart,2012-04-12
8606,Requiem,Wolfgang Amadeus Mozart,2012-04-13
8607,Requiem,Wolfgang Amadeus Mozart,2012-04-14
8608,Requiem,Wolfgang Amadeus Mozart,2012-10-22
8609,Le Retable de Maître Pierre,Manuel Falla,2011-01-14
8610,Le Retable de Maître Pierre,Manuel Falla,2012-01-06
8611,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1817-02-17
8612,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1817-02-23
8613,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1817-03-07
8614,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1818-02-01
8615,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1818-02-20
8616,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1822-02-14
8617,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1822-02-19
8618,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1831-03-10
8619,Les Rêveries renouvelées des Grecs,Félix-Jean Prot,1831-03-14
8620,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1814-04-10
8621,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1814-04-20
8622,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1814-11-09
8623,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1815-01-01
8624,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1815-01-19
8625,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1815-03-09
8626,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1815-12-08
8627,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1815-12-24
8628,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1816-11-03
8629,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1816-12-17
8630,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1817-07-11
8631,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1817-11-01
8632,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1818-10-02
8633,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1818-10-12
8634,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1819-04-12
8635,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1819-09-24
8636,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1819-10-12
8637,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1819-11-24
8638,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1820-03-05
8639,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1820-04-05
8640,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1820-06-30
8641,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1820-08-20
8642,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1820-09-15
8643,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1820-10-03
8644,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1820-11-15
8645,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1821-06-18
8646,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1821-08-16
8647,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1821-09-26
8648,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1822-01-14
8649,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1822-03-09
8650,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1822-07-23
8651,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1822-09-08
8652,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1822-12-04
8653,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1823-03-20
8654,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1823-03-26
8655,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1823-04-08
8656,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1824-03-13
8657,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1824-07-06
8658,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1825-05-04
8659,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1826-01-26
8660,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1826-01-29
8661,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1826-02-08
8662,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1826-02-12
8663,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1826-02-13
8664,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1826-03-22
8665,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1826-09-14
8666,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1828-12-20
8667,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1829-06-02
8668,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1829-09-20
8669,Richard Cœur de Lion,André-Ernest-Modeste Grétry,1830-01-09
