,country,city,composer,work,venue,dates,dates_url
14680,Sweden,Stockholm,"Strauss, R",Elektra,The Royal Swedish Opera,"6, 9, 18 January 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweelektr0112
14681,Sweden,Stockholm,Bartok,Duke Bluebeard's Castle,The Royal Swedish Opera,"4, 6, 8, 10, 17, 23, 27 February, 3(m), 13, 15, 17(m) March 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweduke0212
14682,Sweden,Stockholm,Bernstein,Trouble in Tahiti,The Royal Swedish Opera,"4, 6, 8, 10, 17, 23, 27 February, 3(m), 13, 15, 17(m) March 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swetahiti0212
14683,Sweden,Gothenburg,Shostakovich,Lady Macbeth of Mtsensk,Göteborg Opera,"4, 8, 12, 16, 19, 29 February, 4, 8, 16, 21, 24 March, 1, 5, 14 April 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgmtsens0212
14684,Sweden,Stockholm,Tchaikovsky,The Queen of Spades,The Royal Swedish Opera,"11(m), 16, 20, 22 February, 6, 18(m), 20 March 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swequeen0212
14685,Sweden,Stockholm,"Strauss, R",Capriccio,The Royal Swedish Opera,"10(m), 12, 21, 24(m), 28, 30 March, 3 April 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swecapric0312
14686,Sweden,Gothenburg,Donizetti,Lucrezia Borgia,Göteborg Opera,"31 March, 4, 7, 11, 13, 15, 18, 22 April, 3, 6, 13, 15, 19 May 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbglucrez0312
14687,Sweden,Stockholm,Wagner,Lohengrin,The Royal Swedish Opera,"7, 9(m), 11, 13, 16, 20, 23, 28(m) April, 2, 5(m), 8 May 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweloheng0412
14688,Sweden,Stockholm,"Strauss, J",Die Fledermaus,The Royal Swedish Opera,"12, 15, 17, 22, 24, 28 May, 1, 8, 13, 16 June 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swefleder0512
14689,Sweden,Gothenburg,Mozart,Die Zauberflöte,Göteborg Opera,"12, 16, 20, 22, 24, 27 May, 6, 8, 10 June 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgzauber0512
14690,Sweden,Drottningholm,Cavalli,Giasone,Drottningholms Slottsteater,"27, 30 May, 1, 3, 5, 7, 9, 10 June 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=drogiason0512
14691,Sweden,Stockholm,Puccini,Tosca,The Royal Swedish Opera,"2, 5, 9, 12, 14 June 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swetosca0612
14692,Sweden,Drottningholm,Haydn,Orlando Paladino,Drottningholms Slottsteater,"29 July, 1, 3, 5, 7, 9, 11, 12 August 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=droorland0712
14693,Sweden,Stockholm,Puccini,Tosca,The Royal Swedish Opera,"20, 22, 24, 29 August, 1(m), 7 September 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swetosca0812
14694,Sweden,Stockholm,Bizet,Carmen,The Royal Swedish Opera,"31 August, 9(m), 20 September, 1, 10, 12, 16, 18, 20(m), 22, 24, 29 October 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swecarmen0812
14695,Sweden,Stockholm,Rossini,Il barbiere di Siviglia,The Royal Swedish Opera,"8, 10, 12, 14, 21, 25, 27, 29(m) September 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swebarber0912
14696,Sweden,Gothenburg,Dvorak,Rusalka,Göteborg Opera,"22, 26, 28, 30 September, 3, 6, 10 October, 8, 10, 14, 25 November, 9 December 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgrusalk0912
14697,Sweden,Stockholm,Mozart,Die Zauberflöte,The Royal Swedish Opera,"6, 9, 13(m), 15, 17, 19, 23, 25, 31 October, 3(m), 8(m), 10(m), 13, 16, 21, 27 November, 1(m), 4, 6 December 2012",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swezauber1012
14698,Sweden,Gothenburg,Puccini,Turandot,Göteborg Opera,"17, 22, 29 November, 2, 5, 13, 20, 28, 30 December 2012, 9, 12, 16, 20, 26 January 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgturand1112
14699,Sweden,Stockholm,Verdi,Un Ballo in Maschera,The Royal Swedish Opera,"24, 28, 30 November, 3, 5, 8(m), 10, 13, 17, 26(m), 28, 31 December 2012, 2, 4, 7 January 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweballo1112
14700,Sweden,Stockholm,Puccini,La bohème,The Royal Swedish Opera,"20, 27 December 2012, 1, 9, 11, 18, 22 January 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweboheme1212
14701,Sweden,Stockholm,Wagner,Die Walküre,The Royal Swedish Opera,"19(m), 24, 27(m) January, 2(m) February 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swewalkur0113
14702,Sweden,Gothenburg,Wagner,Tristan und Isolde,Göteborg Opera,"9, 17, 24 February, 3, 9, 17, 23 March 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgtrista0213
14703,Sweden,Stockholm,Puccini,Turandot,The Royal Swedish Opera,"16, 19, 22, 25, 28 February, 2(m), 5, 8, 11, 15, 18, 21 March, 2, 5 April 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweturand0213
14704,Sweden,Stockholm,Lindahl,Karlsson on the roof,The Royal Swedish Opera,"16, 20(m), 26, 27 March, 4, 6, 10, 11, 13, 16 April 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swekarlss0313
14705,Sweden,Stockholm,Verdi,Il Trovatore,The Royal Swedish Opera,"23 March, 3, 9, 15, 26 April, 9(m) May 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swetrovat0313
14706,Sweden,Gothenburg,Verdi,Simon Boccanegra,Göteborg Opera,"6, 10, 13, 17, 19, 21, 24, 26, 28 April, 2, 4, 12, 16 May 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgsimon0413
14707,Sweden,Stockholm,"Strauss, J",Die Fledermaus,The Royal Swedish Opera,"12, 17, 19, 20(m), 25 April, 1, 2(m), 18(m), 21, 23, 31 May, 2(m) June 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swefleder0413
14708,Sweden,Gothenburg,Rossini,Il barbiere di Siviglia,Göteborg Opera,"27, 30 April, 3, 5, 8, 11, 15, 17, 19 May 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgbarber0413
14709,Sweden,Stockholm,Britten,Peter Grimes,The Royal Swedish Opera,"4, 8, 11, 13, 15, 20, 22, 27 May, 4 June 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swegrimes0513
14710,Sweden,Stockholm,Britten,The Golden Vanity,The Royal Swedish Opera,"18(m), 21(m), 22(m), 23(m), 25(m), 28(m), 29(m), 30(m) May 2013 (Two performances on each day)",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swegolvan0513
14711,Sweden,Drottningholm,Cimarosa,Il matrimonio segreto,Drottningholms Slottsteater,"29, 31 May, 2(m), 5, 9(m) June 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=dromatrim0513
14712,Sweden,Rättvik,Wagner,Das Rheingold,Dalhalla,"10, 17 August 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=dhlrheing0813
14713,Sweden,Drottningholm,Mozart,La clemenza di Tito,Drottningholms Slottsteater,"13, 16, 18(m), 19, 22, 24 August 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=droclemen0813
14714,Sweden,Stockholm,Mozart,Die Zauberflöte,The Royal Swedish Opera,"14, 20, 22(m) September, 11, 23, 26(m), 29 October, 26(m) December 2013, 18(m), 21 January, 11, 13(m), 15(m), 19 February, 5, 7, 11, 19, 28 March, 5(m) April 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swezauber0913
14715,Sweden,Gothenburg,Britten,Billy Budd,Göteborg Opera,"14, 18, 21, 25, 29 September, 4, 6, 9, 12, 17, 20 October 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgbilly0913
14716,Sweden,Stockholm,Wagner,Parsifal,The Royal Swedish Opera,"5, 8, 12(m), 16, 20(m), 27(m) October, 7 November 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweparsif1013
14717,Sweden,Stockholm,Verdi,Un Ballo in Maschera,The Royal Swedish Opera,"15, 17, 24, 28, 30 October, 4, 8 November 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweballo1013
14718,Sweden,Stockholm,Puccini,Turandot,The Royal Swedish Opera,"9(m), 17(m), 21, 26, 28 November, 4, 7(m), 10 December 2013",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweturand1113
14719,Sweden,Gothenburg,Donizetti,L'elisir d'amore,Göteborg Opera,"16, 20, 24, 28 November, 1, 4, 17, 19, 26, 28, 31 December 2013, 9, 12, 15, 18, 21, 24 January 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgelisir1113
14720,Sweden,Stockholm,"Strauss, R",Salome,The Royal Swedish Opera,"30 November, 3, 6, 9, 12, 15(m), 18, 27 December 2013, 10, 14, 17 February 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swesalome1113
14721,Sweden,Stockholm,Giordano,Andrea Chenier,The Royal Swedish Opera,"10, 15, 19(m), 22, 27 January, 3, 5 February 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweandrea0114
14722,Sweden,Stockholm,Verdi,Stiffelio,The Royal Swedish Opera,"1(m), 6, 12, 18, 20 February, 6, 8(m) March 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swestiffe0214
14723,Sweden,Gothenburg,Gluck,Orfeo ed Euridice,Göteborg Opera,"8, 12, 16, 23 February, 1, 12, 15, 21, 27, 30 March, 2, 11 April 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgorfeo0214
14724,Sweden,Stockholm,Mozart,Don Giovanni,The Royal Swedish Opera,"15, 17, 20, 22(m), 24, 26, 29(m), 31 March, 4, 6(m), 10, 12(m), 15, 22, 27(m) April 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swegiovan0314
14725,Sweden,Gothenburg,Halévy,La Juive,Göteborg Opera,"5, 10, 13, 16, 25, 27, 30 April, 3, 10, 18 May 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgjuive0414
14726,Sweden,Stockholm,Wagner,Tannhäuser,The Royal Swedish Opera,"14, 18(m), 21(m), 25, 28 April, 2 May 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swetannha0414
14727,Sweden,Gothenburg,Puccini,Tosca,Göteborg Opera,"17, 23, 26 April, 2, 4, 7, 9, 11, 15, 17 May 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgtosca0414
14728,Sweden,Stockholm,Purcell,Dido and Aeneas,The Royal Swedish Opera,"6, 7, 8, 10(m), 13, 14, 15, 17(m), 20, 21, 22, 24(m) May 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swedido0514
14729,Sweden,Drottningholm,Mozart,"Mitridate, re di Ponto",Drottningholms Slottsteater,"3(m), 6, 8, 10(m), 12, 14, 16(m) August 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=dromitrid0814
14730,Sweden,Stockholm,Mozart,Die Zauberflöte,The Royal Swedish Opera,"30(m) August, 4, 6, 7(m), 11, 13 September 2014 (various locations)",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swezauber0814
14731,Sweden,Drottningholm,Mozart,Idomeneo,Drottningholms Slottsteater,"6(m), 8, 10, 12, 14(m), 16, 18, 20(m) September 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=droidomen0914
14732,Sweden,Gothenburg,Mozart,Le nozze di Figaro,Göteborg Opera,"13, 18, 21, 25, 27 September, 1, 3, 5, 8, 10, 12, 16, 18, 31 October, 7, 12, 18, 23, 26 November 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgfigaro0914
14733,Sweden,Gothenburg,Menotti,The Telephone,Göteborg Opera,"27 September, 2, 4, 5, 9, 10, 11, 12, 23, 24, 25, 26, 29, 30, 31 October, 1 November 2014 (various locations)",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgteleph0914
14734,Sweden,Gothenburg,Pergolesi,La serva padrona,Göteborg Opera,"27 September, 2, 4, 5, 9, 10, 11, 12, 23, 24, 25, 26, 29, 30, 31 October, 1 November 2014 (various locations)",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgserva0914
14735,Sweden,Stockholm,Mozart,Don Giovanni,The Royal Swedish Opera,"17, 21, 23, 30 October, 1(m), 12, 15(m) November 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swegiovan1014
14736,Sweden,Stockholm,Puccini,Madama Butterfly,The Royal Swedish Opera,"8, 11, 14, 17, 21, 24, 26, 30(m) November, 5, 10, 16, 26(m), 28(m) December 2014, 1(m), 8, 10(m), 13, 15, 18(m) January, 28 May, 1, 8, 11 June 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swebutter1114
14737,Sweden,Stockholm,Poulenc,Dialogues des Carmelites,The Royal Swedish Opera,"22(m), 25, 27 November, 2, 9, 15 December 2014",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swedialog1114
14738,Sweden,Gothenburg,Humperdinck,Hansel und Gretel,Göteborg Opera,"22, 27 November, 3, 7, 12, 19 December 2014, 7, 10, 14, 17, 22, 25 January, 1 February 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbghansel1114
14739,Sweden,Stockholm,Mozart,Die Zauberflöte,The Royal Swedish Opera,"13(m), 18, 27(m), 29 December 2014, 3(m), 6(m), 14, 17(m) January, 10, 13, 16 February, 19(m), 23, 25, 28(m), 31(m) March, 10, 13 April 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swezauber1214
14740,Sweden,Stockholm,Benjamin,Written on Skin,The Royal Swedish Opera,"24, 27 January, 1(m), 4, 12, 18, 22(m) February 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swewritte0115
14741,Sweden,Stockholm,Handel,Xerxes,The Royal Swedish Opera,"6, 11, 14(m), 17, 24, 27 February, 3 March 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swexerxes0215
14742,Sweden,Gothenburg,Adams,A Flowering Tree,Göteborg Opera,"7, 11, 15, 20 February, 1, 5, 15, 18, 21, 28 March 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgflower0215
14743,Sweden,Stockholm,Verdi,Otello,The Royal Swedish Opera,"14, 18, 21(m), 26 March, 3, 6(m), 16, 20, 23, 26(m) April, 5, 9(m), 12, 15 May 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweotello0315
14744,Sweden,Stockholm,Wagner,Tristan und Isolde,The Royal Swedish Opera,"24, 27, 30 March, 2 April 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swetrista0315
14745,Sweden,Gothenburg,Verdi,Rigoletto,Göteborg Opera,11 April 2015 and further dates to be confirmed (various locations),https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgrigole0415
14746,Sweden,Gothenburg,Schoenberg,Erwartung,Göteborg Opera,"18, 24, 29 April, 3, 7, 23, 28 May 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgerwart0415
14747,Sweden,Gothenburg,Bartok,Duke Bluebeard's Castle,Göteborg Opera,"18, 24, 29 April, 3, 7, 23, 28 May 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgduke0415
14748,Sweden,Stockholm,Donizetti,Maria Stuarda,The Royal Swedish Opera,"24, 28 April, 2(m), 7, 11, 14, 20 May 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swemaria0415
14749,Sweden,Stockholm,Verdi,La Traviata,The Royal Swedish Opera,"13, 16(m), 18, 21, 25, 31(m) May, 2, 13(m) June 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swetravia0515
14750,Sweden,Gothenburg,Rossini,La Cenerentola,Göteborg Opera,"14, 19, 22, 24, 27, 31 May, 4, 7 June 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgcenere0515
14751,Sweden,Drottningholm,Mozart,Le nozze di Figaro,Drottningholms Slottsteater,"2, 4, 6, 8, 10, 12, 14, 16 August 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=drofigaro0815
14752,Sweden,Rättvik,Puccini,Turandot,Dalhalla,"8, 15 August 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=dhlturand0815
14753,Sweden,Stockholm,Bizet,Carmen,The Royal Swedish Opera,"19, 21, 24, 27, 29(m), 31 August, 17, 19(m), 21, 29 September, 1 October 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swecarmen0815
14754,Sweden,Stockholm,Puccini,Madama Butterfly,The Royal Swedish Opera,"4, 9, 12(m), 28(m) September, 2, 6, 9, 14, 16, 22, 26 October 2015, 1, 3, 8, 13 June 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swebutter0915
14755,Sweden,Gothenburg,Gefors,Notorious,Göteborg Opera,"19, 23, 27(m), 30 September, 3, 8, 11, 15, 21, 24, 30 October, 1 November 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgnotori0915
14756,Sweden,Stockholm,"Strauss, R",Der Rosenkavalier,The Royal Swedish Opera,"26, 30 September, 3(m), 7, 10(m), 13, 17(m), 20 October, 3 November 2015",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swerosenk0915
14757,Sweden,Stockholm,Mozart,Don Giovanni,The Royal Swedish Opera,"31(m) October, 8(m), 12, 15(m), 19, 23, 25, 27 November 2015, 7, 13, 16(m), 22, 28 April 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swegiovan1015
14758,Sweden,Stockholm,Puccini,La bohème,The Royal Swedish Opera,"21, 24, 26, 28(m), 30 November, 3, 6(m), 26(m), 28, 30 December 2015, 8, 11, 14, 16(m), 18, 20, 27, 30(m) January, 4, 6(m), 11, 22, 28(m) February, 9, 11(m), 14 June 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweboheme1115
14759,Sweden,Gothenburg,Janacek,Vec Makropulos,Göteborg Opera,"21, 25, 29 November, 3, 6, 9, 12(m) December 2015, 16, 24(m), 29 January 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgmakrop1115
14760,Sweden,Stockholm,Mozart,Le nozze di Figaro,The Royal Swedish Opera,"9, 11, 17, 29 December 2015, 7, 10(m), 13, 15, 19, 25, 31(m) January, 27 April, 2 May 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swefigaro1215
14761,Sweden,Gothenburg,Mozart,Le nozze di Figaro,Göteborg Opera,"17, 22, 31(m) January, 4, 7, 10, 14 February 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgfigaro0116
14762,Sweden,Stockholm,Börtz,Medea,The Royal Swedish Opera,"23, 29 January, 1, 5, 13, 18, 21(m), 26 February 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swebormed0116
14763,Sweden,Gothenburg,Puccini,Madama Butterfly,Göteborg Opera,"13, 17, 27 February, 6, 13, 17, 20(m), 24, 26, 28, 30 March, 1, 6, 16, 19, 22, 26 April, 4, 13, 18 May 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgbutter0216
14764,Sweden,Stockholm,Wagner,Parsifal,The Royal Swedish Opera,"27(m) February, 5(m), 13(m), 17, 25(m), 28(m) March 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweparsif0216
14765,Sweden,Stockholm,Debussy,Pelléas et Mélisande,The Royal Swedish Opera,"19, 22, 29 March, 1, 10(m), 15, 19, 23(m) April 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swepellea0316
14766,Sweden,Stockholm,Verdi,Falstaff,The Royal Swedish Opera,"2, 6, 8, 12, 14 April, 4, 12 May 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swefalsta0416
14767,Sweden,Gothenburg,Thomas,Hamlet,Göteborg Opera,"9, 15, 17(m), 20, 23, 27 April, 6, 8, 15, 19, 21 May 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbghamlet0416
14768,Sweden,Stockholm,Mozart,Così fan tutte,The Royal Swedish Opera,"24(m), 26, 29 April, 2, 5(m), 9, 13, 16, 19, 30 May 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=swecosi0416
14769,Sweden,Gothenburg,Verdi,Macbeth,Göteborg Opera,"30 April, 7, 10, 14, 20, 22(m) May 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=gbgmacbet0416
14770,Sweden,Stockholm,Puccini,Turandot,The Royal Swedish Opera,"25, 28(m), 31 May, 7, 10, 15 June 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=sweturand0516
14771,Sweden,Drottningholm,Sandström,The Rococo Machine,Drottningholms Slottsteater,"7, 9, 11(m), 12(m), 14, 16, 18(m), 19(m) June 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=drorococo0616
14772,Sweden,Drottningholm,Mozart,Don Giovanni,Drottningholms Slottsteater,"13, 15, 17, 19, 21(m), 23, 25, 27(m) August 2016",https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=drogiovan0816
14773,Sweden,Rättvik,Bizet,Carmen,Dalhalla,13 August 2016,https://theoperacritic.com/scripts/ScheduleDetails.php?schedule=dhlcarmen0816
