,composer,complete_name,dates,uri,work
625,"Bach,JS",Johann Sebastian Bach,(1685–1750),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Bach,JS","Falsche Welt, Dir trau ich nicht! "
626,"Bach,JS",Johann Sebastian Bach,(1685–1750),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Bach,JS",Magnificat 
627,"Bach,JS",Johann Sebastian Bach,(1685–1750),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Bach,JS",Actus tragicus 
628,"Bach,JS",Johann Sebastian Bach,(1685–1750),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Bach,JS",Accatone 
629,"Bach,JS",Johann Sebastian Bach,(1685–1750),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Bach,JS",Free Bach 212 
630,Benatzky,Ralph [Rudolf Josef František] Benatzky,(1884–1957),http://operabase.com/visual.cgi??lang=en&is=opera&by=Benatzky,Im weissen Rossl 
631,Benatzky,Ralph [Rudolf Josef František] Benatzky,(1884–1957),http://operabase.com/visual.cgi??lang=en&is=opera&by=Benatzky,Meine Schwester und ich 
632,Benatzky,Ralph [Rudolf Josef František] Benatzky,(1884–1957),http://operabase.com/visual.cgi??lang=en&is=opera&by=Benatzky,Axel an der Himmelstur 
633,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,The Telephone 
634,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,Amahl and the Night Visitors [c]
635,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,The Consul 
636,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,The Medium 
637,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,Amelia al ballo 
638,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,The Old Maid and the Thief 
639,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,The Last Savage 
640,Menotti,Gian Carlo Menotti,(1911–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Menotti,Help! Help! The Globolinks! 
641,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Zar und Zimmermann 
642,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Der Wildschutz 
643,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Die Opernprobe 
644,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Regina 
645,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Andreas Hofer 
646,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Der Weihnachtsabend 
647,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Undine 
648,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Ali Pascha von Janina 
649,Lortzing,Albert Lortzing,(1801–1851),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lortzing,Der Waffenschmied 
650,Moniuszko,Stanisław Moniuszko,(1819–1872),http://operabase.com/visual.cgi??lang=en&is=opera&by=Moniuszko,Straszny dwor 
651,Moniuszko,Stanisław Moniuszko,(1819–1872),http://operabase.com/visual.cgi??lang=en&is=opera&by=Moniuszko,Halka 
652,Moniuszko,Stanisław Moniuszko,(1819–1872),http://operabase.com/visual.cgi??lang=en&is=opera&by=Moniuszko,Nocleg w Apeninach 
653,Ravel,Maurice Ravel,(1875–1937),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ravel,L'Enfant et les sortileges [c]
654,Ravel,Maurice Ravel,(1875–1937),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ravel,L'Heure espagnole 
655,Berg,Alban Berg,(1885–1935),http://operabase.com/visual.cgi??lang=en&is=opera&by=Berg,Wozzeck 
656,Berg,Alban Berg,(1885–1935),http://operabase.com/visual.cgi??lang=en&is=opera&by=Berg,Lulu 
657,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Orlando furioso 
658,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Farnace 
659,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,"Arsilda, regina di Ponto "
660,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Catone in Utica 
661,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,L'Incoronazione di Dario 
662,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Juditha Triumphans 
663,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Fida Ninfa 
664,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Orlando finto pazzo 
665,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Ottone in villa 
666,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Motezuma 
667,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Tito Manlio 
668,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,L'olimpiade 
669,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,La verita in cimento 
670,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Bajazet 
671,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Scanderbeg 
672,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Teuzzone 
673,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,Dorilla in Tempe 
674,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,L'oracolo in Messenia 
675,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,La Griselda 
676,Vivaldi,Antonio Vivaldi,(1678–1741),http://operabase.com/visual.cgi??lang=en&is=opera&by=Vivaldi,La Sena festeggiante 
677,Pergolesi,Giovanni Battista Pergolesi,(1710–1736),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pergolesi,La serva padrona 
678,Pergolesi,Giovanni Battista Pergolesi,(1710–1736),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pergolesi,Adriano in Siria 
679,Pergolesi,Giovanni Battista Pergolesi,(1710–1736),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pergolesi,Livietta e Tracollo 
680,Pergolesi,Giovanni Battista Pergolesi,(1710–1736),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pergolesi,Il maestro di musica 
681,Pergolesi,Giovanni Battista Pergolesi,(1710–1736),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pergolesi,Li prodigi della Divina Grazia 
682,Pergolesi,Giovanni Battista Pergolesi,(1710–1736),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pergolesi,Il Flaminio 
683,Bernstein,Leonard Bernstein,(1918–1990),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bernstein,Candide 
684,Bernstein,Leonard Bernstein,(1918–1990),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bernstein,Trouble in Tahiti 
685,Bernstein,Leonard Bernstein,(1918–1990),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bernstein,Mass 
686,Wolf-Ferrari,Ermanno Wolf-Ferrari,(1876–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf-Ferrari,Il segreto di Susanna 
687,Wolf-Ferrari,Ermanno Wolf-Ferrari,(1876–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf-Ferrari,La cenerentola 
688,Wolf-Ferrari,Ermanno Wolf-Ferrari,(1876–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf-Ferrari,I quatro rusteghi 
689,Wolf-Ferrari,Ermanno Wolf-Ferrari,(1876–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf-Ferrari,I gioielli della Madonna 
690,Wolf-Ferrari,Ermanno Wolf-Ferrari,(1876–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf-Ferrari,Il campiello 
691,Wolf-Ferrari,Ermanno Wolf-Ferrari,(1876–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf-Ferrari,Sly 
692,Wolf-Ferrari,Ermanno Wolf-Ferrari,(1876–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf-Ferrari,Le donne curiose 
693,Cimarosa,Domenico Cimarosa,(1749–1801),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cimarosa,Il matrimonio segreto 
694,Cimarosa,Domenico Cimarosa,(1749–1801),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cimarosa,Il maestro di cappella 
695,Cimarosa,Domenico Cimarosa,(1749–1801),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cimarosa,Impresario in angustie 
696,Cimarosa,Domenico Cimarosa,(1749–1801),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cimarosa,I due baroni di Rocca Azzurra 
697,Cimarosa,Domenico Cimarosa,(1749–1801),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cimarosa,La finta parigina 
698,Cimarosa,Domenico Cimarosa,(1749–1801),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cimarosa,Il marito disperato 
699,Cimarosa,Domenico Cimarosa,(1749–1801),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cimarosa,Le astuzie femminili 
700,Abraham,Paul Abraham,(1892–1960),http://operabase.com/visual.cgi??lang=en&is=opera&by=Abraham,Ball im Savoy 
701,Abraham,Paul Abraham,(1892–1960),http://operabase.com/visual.cgi??lang=en&is=opera&by=Abraham,Viktoria und ihr Husar 
702,Abraham,Paul Abraham,(1892–1960),http://operabase.com/visual.cgi??lang=en&is=opera&by=Abraham,Die Blume von Hawaii 
703,Abraham,Paul Abraham,(1892–1960),http://operabase.com/visual.cgi??lang=en&is=opera&by=Abraham,Roxy und ihr Wunderteam 
704,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,La Calisto 
705,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Giasone 
706,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Elena 
707,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Veremonda 
708,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Xerse 
709,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Eliogabalo 
710,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Hipermestra 
711,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,L'ormindo 
712,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Erismena 
713,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,La Doriclea 
714,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,L'Eritrea 
715,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,Egisto 
716,Cavalli,Francesco Cavalli,(1602–1676),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cavalli,L'oristeo 
717,Rakhmaninov,Sergey Vasil'yevich Rakhmaninov,(1873–1943),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rakhmaninov,Aleko 
718,Rakhmaninov,Sergey Vasil'yevich Rakhmaninov,(1873–1943),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rakhmaninov,Francesca da Rimini 
719,Rakhmaninov,Sergey Vasil'yevich Rakhmaninov,(1873–1943),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rakhmaninov,Il cavaliere avaro 
720,Saint-Saens,Camille Saint-Saëns,(1835–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Saint-Saens,Samson et Dalila 
721,Saint-Saens,Camille Saint-Saëns,(1835–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Saint-Saens,La Princesse jaune 
722,Saint-Saens,Camille Saint-Saëns,(1835–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Saint-Saens,Le Timbre d'argent 
723,Saint-Saens,Camille Saint-Saëns,(1835–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Saint-Saens,Les Barbares 
724,Saint-Saens,Camille Saint-Saëns,(1835–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Saint-Saens,Proserpine 
725,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Winterreise 
726,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Lazarus 
727,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Fierrabras 
728,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Schwanengesang 
729,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Die schone Mullerin 
730,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Das Dreimaderlhaus 
731,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Des Teufels Lustschloss 
732,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Die Verschworenen 
733,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Messe 
734,Schubert,Franz Schubert,(1797–1828),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schubert,Der Graf von Gleichen 
735,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,Dead Man Walking 
736,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,Three Decembers 
737,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,Moby-Dick 
738,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,For a Look or a Touch 
739,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,Another Sunrise 
740,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,Great Scott 
741,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,It's a Wonderful Life 
742,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,The End of the Affair 
743,Heggie,Jake Heggie,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Heggie,At the Statue of Venus 
744,Ullmann,Viktor Ullmann,(1898–1944),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ullmann,Der Kaiser von Atlantis 
745,Ullmann,Viktor Ullmann,(1898–1944),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ullmann,Der Sturz des Antichrist 
746,Rota,Nino Rota,(1911–1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rota,Aladino e la lampada magica [c]
747,Rota,Nino Rota,(1911–1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rota,Il cappello di paglia di Firenze 
748,Rota,Nino Rota,(1911–1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rota,La notte di un nevrastenico 
749,Rota,Nino Rota,(1911–1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rota,Napoli milionaria 
750,Rota,Nino Rota,(1911–1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rota,Lo scoiattolo in gamba 
751,Rota,Nino Rota,(1911–1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rota,Prova d'Orchestra 
752,Rota,Nino Rota,(1911–1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rota,Mysterium 
753,Cilea,Francesco Cilea,(1866–1950),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cilea,Adriana Lecouvreur 
754,Cilea,Francesco Cilea,(1866–1950),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cilea,L'arlesiana 
755,Cilea,Francesco Cilea,(1866–1950),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cilea,Gina 
756,Millocker,Carl [Karl] Millöcker,(1842–1899),http://operabase.com/visual.cgi??lang=en&is=opera&by=Millocker,Der Bettelstudent 
757,Millocker,Carl [Karl] Millöcker,(1842–1899),http://operabase.com/visual.cgi??lang=en&is=opera&by=Millocker,Gasparone 
758,Millocker,Carl [Karl] Millöcker,(1842–1899),http://operabase.com/visual.cgi??lang=en&is=opera&by=Millocker,Die Dubarry 
759,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Juliette 
760,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Mirandolina 
761,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Alexandre Bis 
762,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,The Plays of Mary 
763,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,The Greek Passion 
764,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Ariane 
765,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Vojak a tanecnice 
766,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Les trois souhaits 
767,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,The Comedy on the Bridge 
768,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Epic of Gilgamesh 
769,Martinu,Bohuslav Martinů,(1890–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Martinu,Les larmes du couteau 
770,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Elegy for Young Lovers 
771,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Boulevard Solitude 
772,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Pollicino 
773,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,El Cimarron 
774,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Das Wundertheater 
775,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,The Bassarids 
776,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,The English Cat 
777,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Orpheus 
778,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Der Prinz von Homburg 
779,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Gisela! 
780,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,Phaedra 
781,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,We come to the river 
782,Henze,Hans Werner Henze,(1926–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Henze,El rey de Harlem 
