,genre,name,uri,composer,year,country
14705,Opera,La gitana,/catalog/10118517,__ Lotz,1847,France
14706,Opera,La gitana,/catalog/10124394,Bartolomeo Pisani,1876,Italy
14707,Opera,La gitana,/catalog/10125982,Étienne Rey,1864,France
14708,Opera,Il gitano,/catalog/10110210,Hippolyte de Fontmichel,1834,France
14709,Opera,El gitano por amor,/catalog/10111030,Manuel García,1828,Mexico
14710,Opera,The Gitanos,/catalog/10106292,Samuel Coleridge-Taylor,1898,United Kingdom
14711,Opera,Il giubilo della salza,/catalog/10104654,Antonio Caldara,1716,Austria
14712,Opera,Giudetta,/catalog/10127675,Enrico Sarria,1875,Italy
14713,Opera,Il giudice di villa,/catalog/10123557,Giovanni Battista Pederzuoli,1681,Austria
14714,Opera,Il giuditio della Ragione,/catalog/10119250,Marco Marazzoli,1643,Italy
14715,Opera,Giuditta,/catalog/10109206,Stanislao Falchi,1887,Italy
14716,Opera,Giuditta,/catalog/10118048,Samuele Levi,1844,Italy
14717,Opera,Giuditta,/catalog/10120539,Giuseppe Miceli,1902,Italy
14718,Opera,Giuditta,/catalog/10123755,Achille Peri,1860,Italy
14719,Opera,La Giuditta,/catalog/10125080,Luca Antonio Predieri,1713,Italy
14720,Opera,Giuditta,/catalog/10125482,Pietro Raimondi,1827,Italy
14721,Opera,Giuditta,/catalog/10126175,Telesforo Righi,1871,Italy
14722,Opera,Giuditta,/catalog/10129136,Domenico Silveri,1885,Italy
14723,Opera,Il giudizio d'Aminta,/catalog/10133442,Ferdinand Zellbell,1758,Russia
14724,Opera,Il giudizio d'Apollo,/catalog/10123269,Giuseppe Parisa,1800,Italy
14725,Opera,Il giudizio d'Apollo,/catalog/10127396,Nicola Sala,1768,Italy
14726,Opera,Il giudizio di Marforio,/catalog/10124004,Johann Christoph Pez,1695,Germany
14727,Opera,Il giudizio di Paride,/catalog/10112614,Carl Heinrich Graun,1752,Germany
14728,Opera,Il giudizio di Paride,/catalog/10124691,Carlo Francesco Pollarolo,1699,Italy
14729,Opera,Il giudizio di Paride corretto della giustizia,/catalog/10101667,Pietro Baldassari,1707,Austria
14730,Opera,"Il giudizio di Paride, ossia I rivali ridicoli",/catalog/10109834,Valentino Fioravanti,1808,Italy
14731,Opera,Il giudizio rivocato,/catalog/10124891,Giuseppe Porsile,1737,Austria
14732,Opera,Il giudizio universale,/catalog/19961156,Claudio Ambrosini,1996,Italy
14733,Opera,Il giudizio universale,/catalog/10131130,Vieri Tosatti,1955,Italy
14734,Opera,Giuletta e Romeo,/catalog/10133363,Riccardo Zandonai,1922,Italy
14735,Opera,Giuletta e Romeo,/catalog/10133686,Niccolò Antonio Zingarelli,1796,Italy
14736,Opera,Giuletta (La lagrime d'una vedova),/catalog/10109300,Giuseppe Farinelli,1802,Italy
14737,Opera,Giulia da Gazzuolo,/catalog/10103473,Giovanni Bolzoni,1869,Italy
14738,Opera,Giulia di Tolosa,/catalog/10110748,Nicolò Gabrielli,1847,Italy
14739,Opera,Giulia e Sesto Pompeo,/catalog/10129441,Carlo Soliva,1818,Italy
14740,Opera,Giuliana,/catalog/10120987,Archimede Montanelli,1909,Italy
14741,Opera,Giuliano,/catalog/10133364,Riccardo Zandonai,1928,Italy
14742,Opera,Giuliano Salvati,/catalog/10118608,Domenico Lucilla,1854,Italy
14743,Opera,"Giulia, oder Die Corsen",/catalog/10118186,Peter Joseph von Lindpaintner,1853,Germany
14744,Opera,"Giulia, ossia L'albergo nella selva",/catalog/10115199,Luigi Jarosch,1830,Italy
14745,Opera,Giulietta,/catalog/10116872,Hugo Kutschenreuter,1896,Germany
14746,Opera,Giulietta e Pierotto,/catalog/10132643,Joseph Weigl,1794,Austria
14747,Opera,Giulietta e Romeo,/catalog/10120298,Antonio Mercadal y Pons,1873,Spain
14748,Opera,Giulietta e Romeo,/catalog/10131576,Nicola Vaccai,1825,Italy
14749,Opera,"Giulietta, ossia La fanciulla abbandonata",/catalog/10112949,Pasquale Guglielmi,1835,Italy
14750,Opera,Giulio Cesare,/catalog/10119010,Gian Francesco Malipiero,1936,Italy
14751,Opera,Giulio Cesare,/catalog/10123713,David Perez,1762,Portugal
14752,Opera,Giulio Cesare in Alessandria,/catalog/10122265,Francesco Antonio Novi,1703,Italy
14753,Opera,Giulio Cesare in Egitto,/catalog/10106926,Giuseppe Maria Curcio,1796,Italy
14754,Opera,Giulio Cesare in Egitto,/catalog/10113490,George Frideric Handel,1724,United Kingdom
14755,Opera,Giulio Cesare in Egitto,/catalog/10127791,Antonio Sartorio,1676,Italy
14756,Opera,Giulio Cesare nelle Gallie,/catalog/10122090,Giuseppe Nicolini,1819,Italy
14757,Opera,Giulio Cesare nell'Egitto,/catalog/10124692,Carlo Francesco Pollarolo,1713,Italy
14758,Opera,Giulio Cesare ricoverato all'ombra,/catalog/10102523,Giuseppe Antonio Bernabei,1680,Germany
14759,Opera,Giulio Cesare trionfante,/catalog/10110511,Domenico Freschi,1682,Italy
14760,Opera,Giulio d'Este,/catalog/10104752,Fabio Campana,1841,Italy
14761,Opera,Giulio Flavio Crispo,/catalog/10104891,Giovanni Maria Capelli,1722,Italy
14762,Opera,Giulio Sabino,/catalog/10102897,Francesco Bianchi,1772,Italy
14763,Opera,Il Giulio Sabino,/catalog/10105718,Luigi Cherubini,1786,United Kingdom
14764,Opera,Giulio Sabino,/catalog/10118566,Giovanni Battista de Luca,1809,Italy
14765,Opera,Giulio Sabino,/catalog/10127754,Giuseppe Sarti,1781,Italy
14766,Opera,Giulio Sabino,/catalog/10130645,Angelo Tarchi,1790,Italy
14767,Opera,Giulio Sabino nel suo castello di Langres,/catalog/10131290,Vittorio Trento,1824,Italy
14768,Opera,Il giullane,/catalog/10118581,Ettore Lucatello,1907,Italy
14769,Opera,Giunio Bruto,/catalog/10105138,Luigi Caruso,1785,Italy
14770,Opera,Giunio Bruto,/catalog/10105975,Domenico Cimarosa,1781,Italy
14771,Opera,Giunio Bruto,/catalog/10118346,Nicola Bonifacio Logroscino,1748,Italy
14772,Opera,Il Giunio Bruto,/catalog/10131143,Giuseppe Felice Tosi,1686,Italy
14773,Opera,Giunone e Minerva,/catalog/10105347,Emilio de' Cavalieri,1600,Italy
14774,Opera,Giunone Lucina,/catalog/10123012,Giovanni Paisiello,1787,Italy
14775,Opera,Giunone placata,/catalog/10110697,Johann Joseph Fux,1725,Austria
14776,Opera,Il giuocatore,/catalog/10123507,Stefano Pavesi,1806,Italy
14777,Opera,Il giuocatore fortunato,/catalog/10131383,Giacomo Tritto,1788,Italy
14778,Opera,I giuochi d'Agrigento,/catalog/10123013,Giovanni Paisiello,1792,Italy
14779,Opera,I giuochi puerili di Dante e Bice,/catalog/10105020,Francesco Carezano,1870,Italy
14780,Opera,Il giuoco del barone,/catalog/10104362,Valentino Bucchi,1939,Italy
14781,Opera,Il giuoco de' matti,/catalog/10117369,Gaetano Latilla,1750,Italy
14782,Opera,Il giuramento,/catalog/10120325,Saverio Mercadante,1837,Italy
14783,Opera,"La giurlande, ou Les fleurs enchantées",/catalog/10125530,Jean-Philippe Rameau,1751,France
14784,Opera,Giusemberga da Spoleto,/catalog/10127600,Filippo Sangiorgi,1864,Italy
14785,Opera,Giuseppe Balsamo,/catalog/10127601,Filippo Sangiorgi,1873,Italy
14786,Opera,Giuseppe e Sylvia,/catalog/19960991,Adriana Hölszky,2007,Germany
14787,Opera,Il Giustino,/catalog/10100382,Tomaso Albinoni,1711,Italy
14788,Opera,Il Giustino,/catalog/10112664,Giovanni Lorenzo Gregori,1695,Italy
14789,Opera,Giustino,/catalog/10113491,George Frideric Handel,1737,United Kingdom
14790,Opera,Giustino,/catalog/10117725,Giovanni Legrenzi,1683,Italy
14791,Opera,Giustino,/catalog/10119070,Luigi Mancia,1695,Italy
14792,Opera,Il Giustino,/catalog/10128036,Domenico Scarlatti,1703,Italy
14793,Opera,Giustino,/catalog/10132176,Antonio Vivaldi,1724,Italy
14794,Opera,Give me Liberty or Give me Death,/catalog/10115574,Martin Kalmanoff,1975,United States
14795,Opera,Gizul,/catalog/10130879,Károly Thern,1841,Hungary
14796,Opera,Gjergj Kastrioti-Skënderbeu,/catalog/10115150,Prenkë Jakova,1968,Albania
14797,Opera,Glaces et coco,/catalog/10112091,L. Giunti-Bellini,1865,France
14798,Opera,Il gladiatore,/catalog/10103484,Pasquale Bona,1849,Italy
14799,Opera,Il gladiatore,/catalog/10122541,Giacomo Orefice,1898,Spain
14800,Opera,I gladiatori,/catalog/10110259,Jacopo Foroni,1851,Italy
14801,Opera,Gladys,/catalog/10125281,Vincent Puget,1922,France
14802,Opera,Glamorosi avvenimenti,/catalog/10128037,Domenico Scarlatti,1722,Portugal
14803,Opera,Glamour,/catalog/10114867,William Marshall Hutchinson,1886,United Kingdom
14804,Opera,La glaneuse,/catalog/10110319,Félix Fourdrain,1907,France
14805,Opera,Glare,/catalog/20100262,Søren Nils Eichberg,2014,United Kingdom
14806,Opera,Das Glas im Kopf wird vom Glas,/catalog/10116122,Eugeniusz Knapik,1990,Belgium
14807,Opera,Glasmenagerie,/catalog/19960992,Antonio Bibalo,1996,Germany
14808,Opera,The Glass Armonica,/catalog/19962570,Garry Eister,1997,United States
14809,Opera,The Glass Christmas Tree,/catalog/10106644,Ewell Cornett,1983,United States
14810,Opera,The Glass Woman,/catalog/10113838,Sorrel Hays,1989,United States
14811,Opera,Glaube liebe Hoffnung,/catalog/10128155,Gerhard Schedl,1993,Austria
14812,Opera,Glauco,/catalog/10110361,Alberto Franchetti,1922,Italy
14813,Opera,Glaura y Cariolano,/catalog/10118114,José Lidón,1791,Spain
14814,Opera,Gűl Baba,/catalog/10114856,Jenő Huszka,1905,Hungary
14815,Opera,Glück,/catalog/10113876,Paul Heim,1903,Germany
14816,Opera,Glück bei Frauen,/catalog/10112569,Bruno Granichstädten,1923,Austria
14817,Opera,Glück in der Liebe,/catalog/10116492,Michael Krausz,1927,Austria
14818,Opera,Das glöcklein Mollidur,/catalog/10110002,Ida Fischer-Colbrie,1950,Austria
14819,Opera,Das glückliche Ende,/catalog/10133130,Winfried Wolf,1954,Germany
14820,Opera,Die glückliche Hand,/catalog/10128392,Arnold Schoenberg,1924,Austria
14821,Opera,Der glückliche Kiebitz,/catalog/10111654,Rudolf Gfaller,1921,Germany
14822,Opera,Die glückliche Maskerade,/catalog/10117325,Johann Baptist Lasser,1788,Austria
14823,Opera,Die glücklichen Jäger,/catalog/10131510,Ignaz Umlauf,1786,Austria
14824,Opera,Glückliche Reise,/catalog/10116764,Eduard Künneke,1932,Germany
14825,Opera,Die glückliche Stadt,/catalog/10110225,Jean Kurt Forest,1951,
14826,Opera,Der glückliche Tag,/catalog/10131454,Heinrich Tuch,1786,Germany
14827,Opera,Das glückliche Tal,/catalog/10109079,Anton Heinrich Sigora von Eulenstein,1803,Austria
14828,Opera,Das glückliche Unglück,/catalog/10132755,Christian Gotthilf Weisflog,1780,Poland
