,composer,work,composer_url,work_url,composer_key,work_key
2543,Jacques Offenbach,Les deux aveugles,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q739021,Q41555,Q739021
2544,Jacques Offenbach,Lischen et Fritzchen,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q1337202,Q41555,Q1337202
2545,Jacques Offenbach,M. Choufleuri restera chez lui le . . .,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q3065867,Q41555,Q3065867
2546,Jacques Offenbach,Madame Favart,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q1883161,Q41555,Q1883161
2547,Jacques Offenbach,Madame l'archiduc,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q8012209,Q41555,Q8012209
2548,Jacques Offenbach,Mademoiselle Moucheron,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q22662632,Q41555,Q22662632
2549,Jacques Offenbach,Maître Péronilla,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q6799145,Q41555,Q6799145
2550,Jacques Offenbach,Mesdames de la Halle,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q6821179,Q41555,Q6821179
2551,Jacques Offenbach,Monsieur et Madame Denis,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q6902587,Q41555,Q6902587
2552,Jacques Offenbach,Orpheus in the Underworld,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q1137065,Q41555,Q1137065
2553,Jacques Offenbach,Oyayaye ou la reine des îles,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q21704579,Q41555,Q21704579
2554,Jacques Offenbach,Paimpol et Périnette,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q21704584,Q41555,Q21704584
2555,Jacques Offenbach,Pierrette et Jacquot,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q7192559,Q41555,Q7192559
2556,Jacques Offenbach,Pomme d'api,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q2084345,Q41555,Q2084345
2557,Jacques Offenbach,Pépito,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q3926120,Q41555,Q3926120
2558,Jacques Offenbach,Robinson Crusoé,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q3106365,Q41555,Q3106365
2559,Jacques Offenbach,Tarte à la crème,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q22814044,Q41555,Q22814044
2560,Jacques Offenbach,The Princess of Trébizonde!,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q3211940,Q41555,Q3211940
2561,Jacques Offenbach,"Tromb-al-ca-zar, ou Les criminels dramatiques",http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q7845310,Q41555,Q7845310
2562,Jacques Offenbach,Un mari à la porte,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q1304417,Q41555,Q1304417
2563,Jacques Offenbach,Une demoiselle en loterie,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q7884111,Q41555,Q7884111
2564,Jacques Offenbach,Une nuit blanche,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q21685623,Q41555,Q21685623
2565,Jacques Offenbach,Vent du soir,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q15991011,Q41555,Q15991011
2566,Jacques Offenbach,Whittington,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q3567820,Q41555,Q3567820
2567,Jacques Offenbach,Belle Lurette,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q15973596,Q41555,Q15973596
2568,Jacques Offenbach,Boule de neige,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q15990882,Q41555,Q15990882
2569,Jacques Offenbach,La Boîte au lait,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q15973791,Q41555,Q15973791
2570,Jacques Offenbach,Les Braconniers,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q15973938,Q41555,Q15973938
2571,Jacques Offenbach,Les Géorgiennes,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q15990916,Q41555,Q15990916
2572,Jacques Offenbach,Vert-Vert,http://www.wikidata.org/entity/Q41555,http://www.wikidata.org/entity/Q3556194,Q41555,Q3556194
2573,Jake Heggie,Dead Man Walking,http://www.wikidata.org/entity/Q1378415,http://www.wikidata.org/entity/Q2708992,Q1378415,Q2708992
2574,Jake Heggie,It's a Wonderful Life,http://www.wikidata.org/entity/Q1378415,http://www.wikidata.org/entity/Q39074124,Q1378415,Q39074124
2575,Jake Heggie,Moby-Dick,http://www.wikidata.org/entity/Q1378415,http://www.wikidata.org/entity/Q3317708,Q1378415,Q3317708
2576,Jakov Gotovac,Ero s onoga svijeta,http://www.wikidata.org/entity/Q361122,http://www.wikidata.org/entity/Q1361208,Q361122,Q1361208
2577,Jan Bach,The Student from Salamanca,http://www.wikidata.org/entity/Q6148517,http://www.wikidata.org/entity/Q54991571,Q6148517,Q54991571
2578,Jan Bach,The System,http://www.wikidata.org/entity/Q6148517,http://www.wikidata.org/entity/Q54991595,Q6148517,Q54991595
2579,Jan Brandts Buys,Die Schneider von Schönau,http://www.wikidata.org/entity/Q331494,http://www.wikidata.org/entity/Q1216051,Q331494,Q1216051
2580,Jan Dismas Zelenka,Sub olea pacis et palma virtutis,http://www.wikidata.org/entity/Q157777,http://www.wikidata.org/entity/Q3495415,Q157777,Q3495415
2581,Jan Evangelista Zelinka,Dceruška hostinského,http://www.wikidata.org/entity/Q12022503,http://www.wikidata.org/entity/Q11774481,Q12022503,Q11774481
2582,Jan Evangelista Zelinka,Devátá louka,http://www.wikidata.org/entity/Q12022503,http://www.wikidata.org/entity/Q11774685,Q12022503,Q11774685
2583,Jan Evangelista Zelinka,Melusine,http://www.wikidata.org/entity/Q12022503,http://www.wikidata.org/entity/Q12036366,Q12022503,Q12036366
2584,Jan Evangelista Zelinka,The Stubborn Cobbler,http://www.wikidata.org/entity/Q12022503,http://www.wikidata.org/entity/Q12043550,Q12022503,Q12043550
2585,Jan Frank Fischer,The Guard,http://www.wikidata.org/entity/Q12022526,http://www.wikidata.org/entity/Q47364585,Q12022526,Q47364585
2586,Jan Frank Fischer,You've Made Me So Angry,http://www.wikidata.org/entity/Q12022526,http://www.wikidata.org/entity/Q47364425,Q12022526,Q47364425
2587,Jan Kalivoda,"Blanda, oder die silberne Birke",http://www.wikidata.org/entity/Q642243,http://www.wikidata.org/entity/Q11158113,Q642243,Q11158113
2588,Jan Malát,Stáňa,http://www.wikidata.org/entity/Q12022810,http://www.wikidata.org/entity/Q12056898,Q12022810,Q12056898
2589,Jan Malát,The Merry Wooing,http://www.wikidata.org/entity/Q12022810,http://www.wikidata.org/entity/Q11882900,Q12022810,Q11882900
2590,Jan Nepomuk Škroup,Der Liebesring,http://www.wikidata.org/entity/Q338874,http://www.wikidata.org/entity/Q12047312,Q338874,Q12047312
2591,Jan Nepomuk Škroup,The Swedes in Prague,http://www.wikidata.org/entity/Q338874,http://www.wikidata.org/entity/Q10503554,Q338874,Q10503554
2592,Jan Nepomuk Škroup,Vineta,http://www.wikidata.org/entity/Q338874,http://www.wikidata.org/entity/Q11902793,Q338874,Q11902793
2593,Jan Zdeněk Bartoš,The Cursed Manor,http://www.wikidata.org/entity/Q1682387,http://www.wikidata.org/entity/Q42307561,Q1682387,Q42307561
2594,Jarmil Burghauser,Alladine and Palomides,http://www.wikidata.org/entity/Q1378596,http://www.wikidata.org/entity/Q47468283,Q1378596,Q47468283
2595,Jarmil Burghauser,The Bridge,http://www.wikidata.org/entity/Q1378596,http://www.wikidata.org/entity/Q48406864,Q1378596,Q48406864
2596,Jaromír Weinberger,Schwanda the Bagpiper,http://www.wikidata.org/entity/Q215828,http://www.wikidata.org/entity/Q80934,Q215828,Q80934
2597,Jaroslav Vogel,Jovana,http://www.wikidata.org/entity/Q3492835,http://www.wikidata.org/entity/Q15626865,Q3492835,Q15626865
2598,Jaroslav Vogel,Maréja,http://www.wikidata.org/entity/Q3492835,http://www.wikidata.org/entity/Q15631205,Q3492835,Q15631205
2599,Jaroslav Vogel,Master Jíra,http://www.wikidata.org/entity/Q3492835,http://www.wikidata.org/entity/Q15626866,Q3492835,Q15626866
2600,Jaume Pahissa,La morisca,http://www.wikidata.org/entity/Q4892960,http://www.wikidata.org/entity/Q29051847,Q4892960,Q29051847
2602,Jaume Pahissa,Marianela,http://www.wikidata.org/entity/Q4892960,http://www.wikidata.org/entity/Q45794081,Q4892960,Q45794081
2604,Jean Absil,Les voix de la mer,http://www.wikidata.org/entity/Q364121,http://www.wikidata.org/entity/Q54996395,Q364121,Q54996395
2605,Jean Gilbert,Drei Paar Schuhe,http://www.wikidata.org/entity/Q68038,http://www.wikidata.org/entity/Q1257113,Q68038,Q1257113
2606,Jean Gilbert,Polnische Wirtschaft,http://www.wikidata.org/entity/Q68038,http://www.wikidata.org/entity/Q1477838,Q68038,Q1477838
2607,Jean Gilbert,Die keusche Susanne,http://www.wikidata.org/entity/Q68038,http://www.wikidata.org/entity/Q1218700,Q68038,Q1218700
2608,Jean Roger-Ducasse,Orfeo,http://www.wikidata.org/entity/Q649959,http://www.wikidata.org/entity/Q3885598,Q649959,Q3885598
2609,Jean Sibelius,Jungfrun i tornet,http://www.wikidata.org/entity/Q45682,http://www.wikidata.org/entity/Q6312740,Q45682,Q6312740
2610,Jean Sibelius,Veneen luominen,http://www.wikidata.org/entity/Q45682,http://www.wikidata.org/entity/Q7919672,Q45682,Q7919672
2611,Jean-Baptiste Cardonne,Omphale (Cardonne),http://www.wikidata.org/entity/Q1684620,http://www.wikidata.org/entity/Q16911703,Q1684620,Q16911703
2612,Jean-Baptiste Lully,Achille et Polyxène,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q3775997,Q1192,Q3775997
2613,Jean-Baptiste Lully,Acis et Galatée,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q341496,Q1192,Q341496
2614,Jean-Baptiste Lully,Alceste,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q2019911,Q1192,Q2019911
2615,Jean-Baptiste Lully,Amadis,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q2840837,Q1192,Q2840837
2616,Jean-Baptiste Lully,Armide,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q1361941,Q1192,Q1361941
2617,Jean-Baptiste Lully,Atys,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q2870199,Q1192,Q2870199
2618,Jean-Baptiste Lully,Bellérophon,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q2895007,Q1192,Q2895007
2619,Jean-Baptiste Lully,Cadmus et Hermione,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q1025301,Q1192,Q1025301
2620,Jean-Baptiste Lully,Isis,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q3084062,Q1192,Q3084062
2621,Jean-Baptiste Lully,Persée,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q3376129,Q1192,Q3376129
2622,Jean-Baptiste Lully,Phaëton,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q1633296,Q1192,Q1633296
2623,Jean-Baptiste Lully,Proserpine,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q2745696,Q1192,Q2745696
2624,Jean-Baptiste Lully,Psyché,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q3099033,Q1192,Q3099033
2625,Jean-Baptiste Lully,Roland,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q3439921,Q1192,Q3439921
2626,Jean-Baptiste Lully,Thésée,http://www.wikidata.org/entity/Q1192,http://www.wikidata.org/entity/Q3098992,Q1192,Q3098992
2627,Jean-Benjamin de La Borde,Adèle de Ponthieu,http://www.wikidata.org/entity/Q932694,http://www.wikidata.org/entity/Q16156637,Q932694,Q16156637
2628,Jean-Benjamin de La Borde,Amadis de Gaule,http://www.wikidata.org/entity/Q932694,http://www.wikidata.org/entity/Q16827724,Q932694,Q16827724
2629,Jean-Claude Amiot,Messager des etoiles - Fresque lyrique d'après la vie de Galilée,http://www.wikidata.org/entity/Q1684736,http://www.wikidata.org/entity/Q54996570,Q1684736,Q54996570
2630,Jean-Claude Amiot,Voleur de lune,http://www.wikidata.org/entity/Q1684736,http://www.wikidata.org/entity/Q54996571,Q1684736,Q54996571
2631,Jean-Féry Rebel,The Enchanted Island,http://www.wikidata.org/entity/Q954589,http://www.wikidata.org/entity/Q2342350,Q954589,Q2342350
2632,Jean-Joseph Mouret,Ariane,http://www.wikidata.org/entity/Q960766,http://www.wikidata.org/entity/Q16833639,Q960766,Q16833639
2633,Jean-Joseph de Mondonville,Daphnis et Alcimadure,http://www.wikidata.org/entity/Q371862,http://www.wikidata.org/entity/Q3015886,Q371862,Q3015886
2634,Jean-Joseph de Mondonville,Les fêtes de Paphos,http://www.wikidata.org/entity/Q371862,http://www.wikidata.org/entity/Q6530153,Q371862,Q6530153
2635,Jean-Joseph de Mondonville,Thésée,http://www.wikidata.org/entity/Q371862,http://www.wikidata.org/entity/Q16944909,Q371862,Q16944909
2636,Jean-Joseph de Mondonville,Titon et l'Aurore,http://www.wikidata.org/entity/Q371862,http://www.wikidata.org/entity/Q7810219,Q371862,Q7810219
2637,Jean-Philippe Rameau,Acante et Céphise,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q659107,Q1145,Q659107
2638,Jean-Philippe Rameau,Anacréon,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q11679825,Q1145,Q11679825
2639,Jean-Philippe Rameau,Dardanus,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q167222,Q1145,Q167222
2640,Jean-Philippe Rameau,Hippolyte et Aricie,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q1376211,Q1145,Q1376211
2641,Jean-Philippe Rameau,La naissance d'Osiris,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q3211029,Q1145,Q3211029
2642,Jean-Philippe Rameau,Le temple de la Gloire,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q3227543,Q1145,Q3227543
2643,Jean-Philippe Rameau,Les Boréades,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q1191054,Q1145,Q1191054
2644,Jean-Philippe Rameau,Les Indes galantes,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q583297,Q1145,Q583297
2645,Jean-Philippe Rameau,Les surprises de l'Amour,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q1760494,Q1145,Q1760494
2646,Jean-Philippe Rameau,Naïs,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q18803169,Q1145,Q18803169
2647,Jean-Philippe Rameau,Pigmalion,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q2718325,Q1145,Q2718325
2648,Jean-Philippe Rameau,Platée,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q1376222,Q1145,Q1376222
2649,Jean-Philippe Rameau,The Enchanted Island,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q2342350,Q1145,Q2342350
2650,Jean-Philippe Rameau,Zaïs,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q3574987,Q1145,Q3574987
2651,Jean-Philippe Rameau,lost operas by Jean-Philippe Rameau,http://www.wikidata.org/entity/Q1145,http://www.wikidata.org/entity/Q6684491,Q1145,Q6684491
2652,Jean-Pierre Solié,Le congrès des rois,http://www.wikidata.org/entity/Q537540,http://www.wikidata.org/entity/Q6507977,Q537540,Q6507977
2653,Jenő Hubay,A cremonai hegedűs,http://www.wikidata.org/entity/Q709178,http://www.wikidata.org/entity/Q464560,Q709178,Q464560
2654,Jenő Ádám,Hungarian Christmas,http://www.wikidata.org/entity/Q716160,http://www.wikidata.org/entity/Q54997557,Q716160,Q54997557
2655,Jenő Ádám,Mária Veronika,http://www.wikidata.org/entity/Q716160,http://www.wikidata.org/entity/Q54997563,Q716160,Q54997563
2656,Jesús Guridi Bidaola,Amaya,http://www.wikidata.org/entity/Q978147,http://www.wikidata.org/entity/Q5695546,Q978147,Q5695546
2657,Jesús Guridi Bidaola,Mirentxu,http://www.wikidata.org/entity/Q978147,http://www.wikidata.org/entity/Q2330018,Q978147,Q2330018
2658,Jesús Guridi Bidaola,La condesa de la aguja y el dedal,http://www.wikidata.org/entity/Q978147,http://www.wikidata.org/entity/Q5966287,Q978147,Q5966287
2659,Jewgeni Karlowitsch Tikoski,Mikhas Padhorny,http://www.wikidata.org/entity/Q516905,http://www.wikidata.org/entity/Q17047653,Q516905,Q17047653
2660,Jewgeni Karlowitsch Tikoski,Алеся,http://www.wikidata.org/entity/Q516905,http://www.wikidata.org/entity/Q17046450,Q516905,Q17046450
2661,Jiří Antonín Benda,Das tartarische Gesetz,http://www.wikidata.org/entity/Q213535,http://www.wikidata.org/entity/Q54997183,Q213535,Q54997183
2662,Jiří Antonín Benda,Philon und Theone,http://www.wikidata.org/entity/Q213535,http://www.wikidata.org/entity/Q54997185,Q213535,Q54997185
2663,Jiří Antonín Benda,Walder,http://www.wikidata.org/entity/Q213535,http://www.wikidata.org/entity/Q54997181,Q213535,Q54997181
2664,Jiří Antonín Benda,Medea,http://www.wikidata.org/entity/Q213535,http://www.wikidata.org/entity/Q3853644,Q213535,Q3853644
2665,Jiří Antonín Benda,The Village Fair,http://www.wikidata.org/entity/Q213535,http://www.wikidata.org/entity/Q55102998,Q213535,Q55102998
2666,Jiří Bárta,Chitra,http://www.wikidata.org/entity/Q10607470,http://www.wikidata.org/entity/Q41449111,Q10607470,Q41449111
2667,Joachim Albertini,Q54999468,http://www.wikidata.org/entity/Q2058127,http://www.wikidata.org/entity/Q54999468,Q2058127,Q54999468
2668,Joachim Albertini,Polish Conductor,http://www.wikidata.org/entity/Q2058127,http://www.wikidata.org/entity/Q54999470,Q2058127,Q54999470
2669,Joachim Albertini,La cacciatrice brillante,http://www.wikidata.org/entity/Q2058127,http://www.wikidata.org/entity/Q55063997,Q2058127,Q55063997
2670,Joachim Albertini,La virginie vestale,http://www.wikidata.org/entity/Q2058127,http://www.wikidata.org/entity/Q55063998,Q2058127,Q55063998
2671,Joachim Albertini,Scipione affricano,http://www.wikidata.org/entity/Q2058127,http://www.wikidata.org/entity/Q55063999,Q2058127,Q55063999
2672,Joachim Albertini,Virginia,http://www.wikidata.org/entity/Q2058127,http://www.wikidata.org/entity/Q55064001,Q2058127,Q55064001
2673,Joan Lamote de Grignon,Hespèria,http://www.wikidata.org/entity/Q587631,http://www.wikidata.org/entity/Q29344317,Q587631,Q29344317
2675,Joaquín Rodrigo,El hijo fingido,http://www.wikidata.org/entity/Q151084,http://www.wikidata.org/entity/Q30250508,Q151084,Q30250508
2676,Joaquín Turina,Jardín de oriente,http://www.wikidata.org/entity/Q318077,http://www.wikidata.org/entity/Q18663664,Q318077,Q18663664
2677,Joaquín Turina,Margot,http://www.wikidata.org/entity/Q318077,http://www.wikidata.org/entity/Q18663693,Q318077,Q18663693
2678,Johann Adam Hiller,Das Grab des Mufti oder Die beiden Geitzigen,http://www.wikidata.org/entity/Q432299,http://www.wikidata.org/entity/Q55063707,Q432299,Q55063707
2679,Johann Adam Hiller,Die Jagd,http://www.wikidata.org/entity/Q432299,http://www.wikidata.org/entity/Q5274380,Q432299,Q5274380
2680,Johann Adolph Hasse,Antigono,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q5700544,Q164732,Q5700544
2682,Johann Adolph Hasse,Arminio,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q52230686,Q164732,Q52230686
2684,Johann Adolph Hasse,Arminio,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q25392070,Q164732,Q25392070
2686,Johann Adolph Hasse,Artaserse,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q706171,Q164732,Q706171
2688,Johann Adolph Hasse,Artemisia,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q706768,Q164732,Q706768
2690,Johann Adolph Hasse,Attilio Regolo,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q53244377,Q164732,Q53244377
2692,Johann Adolph Hasse,Caio Fabbricio,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q15793302,Q164732,Q15793302
2694,Johann Adolph Hasse,Cajo Fabrizio,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q25392075,Q164732,Q25392075
2696,Johann Adolph Hasse,Ezio,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q5658704,Q164732,Q5658704
2698,Johann Adolph Hasse,Il trionfo di Clelia,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q5826937,Q164732,Q5826937
2700,Johann Adolph Hasse,L'eroe cinese,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q28758245,Q164732,Q28758245
2702,Johann Adolph Hasse,La serva scaltra,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q52473371,Q164732,Q52473371
2704,Johann Adolph Hasse,Leucippo,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q11931793,Q164732,Q11931793
2706,Johann Adolph Hasse,Ormisda,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q15837731,Q164732,Q15837731
2708,Johann Adolph Hasse,Piramo e Tisbe,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q7197704,Q164732,Q7197704
2710,Johann Adolph Hasse,Romolo ed Ersilia,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q18603554,Q164732,Q18603554
2712,Johann Adolph Hasse,Semiramide riconosciuta,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q15847216,Q164732,Q15847216
2714,Johann Adolph Hasse,Siroe,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q7530541,Q164732,Q7530541
2716,Johann Adolph Hasse,Solimano,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q2298856,Q164732,Q2298856
2718,Johann Adolph Hasse,Venceslao,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q15852526,Q164732,Q15852526
2720,Johann Adolph Hasse,Nitteti (Hasse),http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q6043393,Q164732,Q6043393
2722,Johann Adolph Hasse,Marc'Antonio e Cleopatra,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q10324947,Q164732,Q10324947
2724,Johann Adolph Hasse,Tito Vespasiano,http://www.wikidata.org/entity/Q164732,http://www.wikidata.org/entity/Q3991911,Q164732,Q3991911
2726,Johann Andreas Amon,Sultan Wampum,http://www.wikidata.org/entity/Q528064,http://www.wikidata.org/entity/Q54997141,Q528064,Q54997141
2728,Johann André,Belmont und Constanze,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997145,Q69258,Q54997145
2732,Johann André,Das wütende Heer,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997146,Q69258,Q54997146
2736,Johann André,Der Alchymist,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997147,Q69258,Q54997147
2740,Johann André,Der Bräutigam in der Klemme,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997151,Q69258,Q54997151
2744,Johann André,Der Liebhaber als Automat,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997154,Q69258,Q54997154
2748,Johann André,Der alte Freyer,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997150,Q69258,Q54997150
2752,Johann André,Die Bezauberten,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997157,Q69258,Q54997157
2756,Johann André,Eins wird doch helfen,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997158,Q69258,Q54997158
2760,Johann André,Kurze Thorheit ist die beste,http://www.wikidata.org/entity/Q69258,http://www.wikidata.org/entity/Q54997159,Q69258,Q54997159
2764,Johann Augustin Kobelius,Amine und Sefi,http://www.wikidata.org/entity/Q1692473,http://www.wikidata.org/entity/Q55063731,Q1692473,Q55063731
2765,Johann Caspar Aiblinger,Rodrigo und Ximene,http://www.wikidata.org/entity/Q69691,http://www.wikidata.org/entity/Q54997083,Q69691,Q54997083
2766,Johann Caspar Aiblinger,La burla fortunata,http://www.wikidata.org/entity/Q69691,http://www.wikidata.org/entity/Q54997871,Q69691,Q54997871
2767,Johann Christian Bach,Adriano in Siria,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q3605800,Q106641,Q3605800
2768,Johann Christian Bach,Alessandro nell'Indie,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q3610418,Q106641,Q3610418
2769,Johann Christian Bach,Amadis de Gaule,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q3613531,Q106641,Q3613531
2770,Johann Christian Bach,Lucio Sila,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q3838940,Q106641,Q3838940
2771,Johann Christian Bach,Temistocle,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q1618696,Q106641,Q1618696
2772,Johann Christian Bach,The Fairy Favour,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q54991619,Q106641,Q54991619
2773,Johann Christian Bach,The clemency of Scipio,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q3821823,Q106641,Q3821823
2774,Johann Christian Bach,Zanaida,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q3574742,Q106641,Q3574742
2775,Johann Christian Bach,Catone in Utica,http://www.wikidata.org/entity/Q106641,http://www.wikidata.org/entity/Q3663619,Q106641,Q3663619
2776,Johann Christoph Pepusch,The Beggar's Opera,http://www.wikidata.org/entity/Q371825,http://www.wikidata.org/entity/Q1472110,Q371825,Q1472110
2777,Johann Friedrich Agricola,I greci in Tauride,http://www.wikidata.org/entity/Q60965,http://www.wikidata.org/entity/Q54997861,Q60965,Q54997861
2778,Johann Friedrich Agricola,Amor e Psiche,http://www.wikidata.org/entity/Q60965,http://www.wikidata.org/entity/Q54997843,Q60965,Q54997843
2779,Johann Friedrich Agricola,Il filosofo convinto in amore,http://www.wikidata.org/entity/Q60965,http://www.wikidata.org/entity/Q54997849,Q60965,Q54997849
2780,Johann Friedrich Agricola,La nobilita delusa,http://www.wikidata.org/entity/Q60965,http://www.wikidata.org/entity/Q54997855,Q60965,Q54997855
2781,Johann Friedrich Agricola,La ricamatrice divenuta dama,http://www.wikidata.org/entity/Q60965,http://www.wikidata.org/entity/Q54997858,Q60965,Q54997858
2782,Johann Friedrich Kittl,Bianca und Giuseppe oder Die Franzosen vor Nizza,http://www.wikidata.org/entity/Q1565717,http://www.wikidata.org/entity/Q11144546,Q1565717,Q11144546
2783,Johann Friedrich Kittl,Die Bilderstürmer,http://www.wikidata.org/entity/Q1565717,http://www.wikidata.org/entity/Q12041983,Q1565717,Q12041983
2784,Johann Friedrich Kittl,Die Waldblume,http://www.wikidata.org/entity/Q1565717,http://www.wikidata.org/entity/Q12033053,Q1565717,Q12033053
2785,Johann Joseph Abert,Anna von Landscron,http://www.wikidata.org/entity/Q550772,http://www.wikidata.org/entity/Q55063623,Q550772,Q55063623
